Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0055082,cellular chemical homeostasis,19_GO:0065007 biological regulation,-3.4,2.3,4,30211,746,367,21,5.7,1.2,368|477|479|523|825|1232|1317|1356|1910|5732|6338|6340|6549|9498|10159|23075|57142|83959|84329|286097|338557,ABCC6|ATP1A2|ATP12A|ATP6V1A|CAPN3|CCR3|SLC31A1|CP|EDNRB|PTGER2|SCNN1B|SCNN1G|SLC9A2|SLC4A8|ATP6AP2|SWAP70|RTN4|SLC4A11|HVCN1|MICU3|FFAR4,-1.5,MyList
Reactome Gene Sets,6,R-HSA-6785807,Interleukin-4 and Interleukin-13 signaling,,-3.4,5.3,5,30211,108,367,7,1.9,0.71,3598|3606|3929|5292|5743|7076|7422,IL13RA2|IL18|LBP|PIM1|PTGS2|TIMP1|VEGFA,-1.5,MyList
Reactome Gene Sets,6,R-HSA-425393,Transport of inorganic cations/anions and amino acids/oligopeptides,,-3.4,5.3,5,30211,108,367,7,1.9,0.71,5172|6549|6559|6564|9498|23428|117247,SLC26A4|SLC9A2|SLC12A3|SLC15A1|SLC4A8|SLC7A8|SLC16A10,-1.5,MyList
GO Biological Processes,19,GO:0003128,heart field specification,19_GO:0032502 developmental process,-3.4,21,7.5,30211,12,367,3,0.82,0.47,652|4036|7481,BMP4|LRP2|WNT11,-1.5,MyList
GO Biological Processes,19,GO:0006563,L-serine metabolic process,19_GO:0008152 metabolic process,-3.4,21,7.5,30211,12,367,3,0.82,0.47,10955|26227|29968,SERINC3|PHGDH|PSAT1,-1.5,MyList
GO Biological Processes,19,GO:0050727,regulation of inflammatory response,19_GO:0050896 response to stimulus,-3.4,2.9,4.3,30211,394,367,14,3.8,1,1910|2175|3572|3606|3929|5743|6369|8840|11343|51704|55872|59272|284340|338557,EDNRB|FANCA|IL6ST|IL18|LBP|PTGS2|CCL24|CCN4|MGLL|GPRC5B|PBK|ACE2|CXCL17|FFAR4,-1.5,MyList
GO Biological Processes,19,GO:0032103,positive regulation of response to external stimulus,19_GO:0048518 positive regulation of biological process,-3.4,2.8,4.2,30211,442,367,15,4.1,1,3572|3606|3791|3929|4321|5340|5743|6369|7294|7422|8840|23075|23705|51704|284340,IL6ST|IL18|KDR|LBP|MMP12|PLG|PTGS2|CCL24|TXK|VEGFA|CCN4|SWAP70|CADM1|GPRC5B|CXCL17,-1.5,MyList
GO Biological Processes,19,GO:0016331,morphogenesis of embryonic epithelium,19_GO:0032502 developmental process,-3.4,4.6,4.8,30211,143,367,8,2.2,0.76,220|652|4036|6385|6491|9585|57216|157506,ALDH1A3|BMP4|LRP2|SDC4|STIL|KIF20B|VANGL2|RDH10,-1.5,MyList
Reactome Gene Sets,6,R-HSA-3781865,Diseases of glycosylation,,-3.4,4.6,4.8,30211,143,367,8,2.2,0.76,4854|6385|9508|10020|10418|54507|92949|157869,NOTCH3|SDC4|ADAMTS3|GNE|SPON1|ADAMTSL4|ADAMTSL1|SBSPON,-1.5,MyList
GO Biological Processes,19,GO:0007584,response to nutrient,19_GO:0050896 response to stimulus,-3.4,4.6,4.8,30211,143,367,8,2.2,0.76,2|445|1543|1591|1728|5179|5292|5743,A2M|ASS1|CYP1A1|CYP24A1|NQO1|PENK|PIM1|PTGS2,-1.5,MyList
GO Biological Processes,19,GO:2000179,positive regulation of neural precursor cell proliferation,19_GO:0048518 positive regulation of biological process,-3.4,8.1,5.6,30211,51,367,5,1.4,0.61,1950|2735|4036|7422|259266,EGF|GLI1|LRP2|VEGFA|ASPM,-1.5,MyList
GO Biological Processes,19,GO:0071241,cellular response to inorganic substance,19_GO:0050896 response to stimulus,-3.4,3.7,4.5,30211,220,367,10,2.7,0.85,825|1543|1728|1800|3707|5743|6860|9076|57586|84329,CAPN3|CYP1A1|NQO1|DPEP1|ITPKB|PTGS2|SYT4|CLDN1|SYT13|HVCN1,-1.5,MyList
GO Biological Processes,19,GO:0045859,regulation of protein kinase activity,19_GO:0008152 metabolic process,-3.4,2.4,4.1,30211,645,367,19,5.2,1.2,652|899|994|1136|1950|2321|2810|3087|3606|6385|7295|7422|7481|9133|22943|28984|51704|64793|374462,BMP4|CCNF|CDC25B|CHRNA3|EGF|FLT1|SFN|HHEX|IL18|SDC4|TXN|VEGFA|WNT11|CCNB2|DKK1|RGCC|GPRC5B|CEP85|PTPRQ,-1.5,MyList
GO Biological Processes,19,GO:0044089,positive regulation of cellular component biogenesis,19_GO:0048518 positive regulation of biological process,-3.4,2.7,4.1,30211,493,367,16,4.4,1.1,3791|6369|6385|6491|7422|7429|7481|9076|9842|23075|23767|28984|54443|57633|59272|129293,KDR|CCL24|SDC4|STIL|VEGFA|VIL1|WNT11|CLDN1|PLEKHM1|SWAP70|FLRT3|RGCC|ANLN|LRRN1|ACE2|TRABD2A,-1.5,MyList
GO Biological Processes,19,GO:0010038,response to metal ion,19_GO:0050896 response to stimulus,-3.4,3,4.3,30211,351,367,13,3.5,0.96,445|825|1543|1728|1800|2244|3707|5179|5743|6860|9076|57586|84329,ASS1|CAPN3|CYP1A1|NQO1|DPEP1|FGB|ITPKB|PENK|PTGS2|SYT4|CLDN1|SYT13|HVCN1,-1.4,MyList
Reactome Gene Sets,6,R-HSA-76002,"Platelet activation, signaling and aggregation",,-3.4,3.4,4.4,30211,263,367,11,3,0.89,2|928|1950|2244|5340|5627|5768|7076|7422|11343|59345,A2M|CD9|EGF|FGB|PLG|PROS1|QSOX1|TIMP1|VEGFA|MGLL|GNB4,-1.4,MyList
GO Biological Processes,19,GO:0006468,protein phosphorylation,19_GO:0008152 metabolic process,-3.4,2.4,4,30211,700,367,20,5.4,1.2,652|660|994|1439|1950|2321|3791|5292|6098|6446|7294|7481|8814|8878|8999|55351|55872|65268|140803|284217,BMP4|BMX|CDC25B|CSF2RB|EGF|FLT1|KDR|PIM1|ROS1|SGK1|TXK|WNT11|CDKL1|SQSTM1|CDKL2|STK32B|PBK|WNK2|TRPM6|LAMA1,-1.4,MyList
GO Biological Processes,19,GO:0051272,positive regulation of cellular component movement,19_GO:0051179 localization,-3.4,2.5,4.1,30211,596,367,18,4.9,1.1,306|652|1950|2321|3791|3929|5743|6369|7422|7429|7481|8840|9076|9585|23075|27329|57142|284340,ANXA3|BMP4|EGF|FLT1|KDR|LBP|PTGS2|CCL24|VEGFA|VIL1|WNT11|CCN4|CLDN1|KIF20B|SWAP70|ANGPTL3|RTN4|CXCL17,-1.4,MyList
GO Biological Processes,19,GO:0001676,long-chain fatty acid metabolic process,19_GO:0008152 metabolic process,-3.4,5.2,4.9,30211,111,367,7,1.9,0.71,1543|5743|11001|11343|28965|60481|79071,CYP1A1|PTGS2|SLC27A2|MGLL|SLC27A6|ELOVL5|ELOVL6,-1.4,MyList
GO Biological Processes,19,GO:0001890,placenta development,19_GO:0022414 reproductive process,-3.4,4.5,4.7,30211,146,367,8,2.2,0.76,899|2034|2707|3880|5340|5743|51294|113026,CCNF|EPAS1|GJB3|KRT19|PLG|PTGS2|PCDH12|PLCD3,-1.4,MyList
GO Biological Processes,19,GO:0040017,positive regulation of locomotion,19_GO:0040011 locomotion,-3.4,2.5,4,30211,599,367,18,4.9,1.1,306|652|1950|2321|3791|3929|5743|6369|7422|7429|7481|8840|9076|9585|23075|27329|57142|284340,ANXA3|BMP4|EGF|FLT1|KDR|LBP|PTGS2|CCL24|VEGFA|VIL1|WNT11|CCN4|CLDN1|KIF20B|SWAP70|ANGPTL3|RTN4|CXCL17,-1.4,MyList
GO Biological Processes,19,GO:0007167,enzyme linked receptor protein signaling pathway,19_GO:0023052 signaling,-3.3,2.5,4,30211,601,367,18,4.9,1.1,652|1136|1950|2321|2674|2889|3484|3572|3694|3791|4643|5327|5801|6098|7422|7429|23767|57552,BMP4|CHRNA3|EGF|FLT1|GFRA1|RAPGEF1|IGFBP1|IL6ST|ITGB6|KDR|MYO1E|PLAT|PTPRR|ROS1|VEGFA|VIL1|FLRT3|NCEH1,-1.4,MyList
Reactome Gene Sets,6,R-HSA-1482839,Acyl chain remodelling of PE,,-3.3,11,6.1,30211,30,367,4,1.1,0.54,57110|81579|129642|154141,PLAAT1|PLA2G12A|MBOAT2|MBOAT1,-1.4,MyList
GO Biological Processes,19,GO:0007169,transmembrane receptor protein tyrosine kinase signaling pathway,19_GO:0023052 signaling,-3.3,2.9,4.2,30211,403,367,14,3.8,1,1136|1950|2321|2674|2889|3484|3791|4643|5327|5801|6098|7422|7429|23767,CHRNA3|EGF|FLT1|GFRA1|RAPGEF1|IGFBP1|KDR|MYO1E|PLAT|PTPRR|ROS1|VEGFA|VIL1|FLRT3,-1.4,MyList
GO Biological Processes,19,GO:0042761,very long-chain fatty acid biosynthetic process,19_GO:0008152 metabolic process,-3.3,19,7.2,30211,13,367,3,0.82,0.47,51495|60481|79071,HACD3|ELOVL5|ELOVL6,-1.4,MyList
GO Biological Processes,19,GO:0048246,macrophage chemotaxis,19_GO:0040011 locomotion,-3.3,19,7.2,30211,13,367,3,0.82,0.47,1910|151647|284340,EDNRB|TAFA4|CXCL17,-1.4,MyList
GO Biological Processes,19,GO:0099550,"trans-synaptic signaling, modulating synaptic transmission",19_GO:0023052 signaling,-3.3,19,7.2,30211,13,367,3,0.82,0.47,5327|5340|6860,PLAT|PLG|SYT4,-1.4,MyList
GO Biological Processes,19,GO:0030497,fatty acid elongation,19_GO:0008152 metabolic process,-3.3,19,7.2,30211,13,367,3,0.82,0.47,51495|60481|79071,HACD3|ELOVL5|ELOVL6,-1.4,MyList
GO Biological Processes,19,GO:0001991,regulation of systemic arterial blood pressure by circulatory renin-angiotensin,19_GO:0032501 multicellular organismal process,-3.3,19,7.2,30211,13,367,3,0.82,0.47,1910|10159|59272,EDNRB|ATP6AP2|ACE2,-1.4,MyList
GO Biological Processes,19,GO:0015801,aromatic amino acid transport,19_GO:0051179 localization,-3.3,19,7.2,30211,13,367,3,0.82,0.47,23428|59272|117247,SLC7A8|ACE2|SLC16A10,-1.4,MyList
GO Biological Processes,19,GO:0008643,carbohydrate transport,19_GO:0051179 localization,-3.3,6.1,5.1,30211,81,367,6,1.6,0.66,7429|7430|57210|84879|85414|219855,VIL1|EZR|SLC45A4|MFSD2A|SLC45A3|SLC37A2,-1.4,MyList
GO Biological Processes,19,GO:0030029,actin filament-based process,19_GO:0009987 cellular process,-3.3,2.5,4,30211,602,367,18,4.9,1.1,822|825|2006|2245|3880|4642|4643|5358|7429|7430|9124|9168|23075|23096|54443|64005|80206|81624,CAPG|CAPN3|ELN|FGD1|KRT19|MYO1D|MYO1E|PLS3|VIL1|EZR|PDLIM1|TMSB10|SWAP70|IQSEC2|ANLN|MYO1G|FHOD3|DIAPH3,-1.4,MyList
GO Biological Processes,19,GO:0043549,regulation of kinase activity,19_GO:0008152 metabolic process,-3.3,2.3,3.9,30211,763,367,21,5.7,1.2,652|899|994|1136|1950|2321|2810|3087|3606|3791|6098|6385|7295|7422|7481|9133|22943|28984|51704|64793|374462,BMP4|CCNF|CDC25B|CHRNA3|EGF|FLT1|SFN|HHEX|IL18|KDR|ROS1|SDC4|TXN|VEGFA|WNT11|CCNB2|DKK1|RGCC|GPRC5B|CEP85|PTPRQ,-1.4,MyList
GO Biological Processes,19,GO:0098656,anion transmembrane transport,19_GO:0051179 localization,-3.3,3.6,4.4,30211,227,367,10,2.7,0.85,4036|5172|6549|6559|9123|9498|23428|51660|83959|219855,LRP2|SLC26A4|SLC9A2|SLC12A3|SLC16A3|SLC4A8|SLC7A8|MPC1|SLC4A11|SLC37A2,-1.4,MyList
GO Biological Processes,19,GO:0051017,actin filament bundle assembly,19_GO:0009987 cellular process,-3.3,7.6,5.4,30211,54,367,5,1.4,0.61,2006|5358|7430|9124|23075,ELN|PLS3|EZR|PDLIM1|SWAP70,-1.4,MyList
GO Biological Processes,19,GO:0045661,regulation of myoblast differentiation,19_GO:0032502 developmental process,-3.3,7.6,5.4,30211,54,367,5,1.4,0.61,652|825|3606|55796|202151,BMP4|CAPN3|IL18|MBNL3|RANBP3L,-1.4,MyList
GO Biological Processes,19,GO:0006163,purine nucleotide metabolic process,19_GO:0008152 metabolic process,-3.3,3.1,4.2,30211,315,367,12,3.3,0.93,132|159|523|5214|7498|10591|22978|60481|79071|284486|341392|390916,ADK|ADSS2|ATP6V1A|PFKP|XDH|DNPH1|NT5C2|ELOVL5|ELOVL6|THEM5|ACSM4|NUDT19,-1.4,MyList
GO Biological Processes,19,GO:0006935,chemotaxis,19_GO:0040011 locomotion,-3.3,2.6,4,30211,506,367,16,4.4,1.1,652|1232|1803|1910|2321|3929|4854|4897|5329|5797|6369|7422|23767|151647|284217|284340,BMP4|CCR3|DPP4|EDNRB|FLT1|LBP|NOTCH3|NRCAM|PLAUR|PTPRM|CCL24|VEGFA|FLRT3|TAFA4|LAMA1|CXCL17,-1.4,MyList
GO Biological Processes,19,GO:0008360,regulation of cell shape,19_GO:0032502 developmental process,-3.3,4.4,4.6,30211,151,367,8,2.2,0.76,2245|3791|6369|7422|7429|7430|54873|93663,FGD1|KDR|CCL24|VEGFA|VIL1|EZR|PALMD|ARHGAP18,-1.4,MyList
GO Biological Processes,19,GO:0007548,sex differentiation,19_GO:0022414 reproductive process,-3.3,3.3,4.3,30211,273,367,11,3,0.89,2|2175|2674|3791|4036|7422|8999|9985|80000|157506|259266,A2M|FANCA|GFRA1|KDR|LRP2|VEGFA|CDKL2|REC8|GREB1L|RDH10|ASPM,-1.3,MyList
GO Biological Processes,19,GO:0046942,carboxylic acid transport,19_GO:0051179 localization,-3.2,3.6,4.3,30211,231,367,10,2.7,0.85,368|4036|5172|9123|10955|23428|51660|59272|81579|153129,ABCC6|LRP2|SLC26A4|SLC16A3|SERINC3|SLC7A8|MPC1|ACE2|PLA2G12A|SLC38A9,-1.3,MyList
GO Biological Processes,19,GO:0001654,eye development,19_GO:0032502 developmental process,-3.2,2.9,4.1,30211,364,367,13,3.5,0.96,220|652|1410|1543|2321|3791|4286|5797|7422|57110|84879|157506|284217,ALDH1A3|BMP4|CRYAB|CYP1A1|FLT1|KDR|MITF|PTPRM|VEGFA|PLAAT1|MFSD2A|RDH10|LAMA1,-1.3,MyList
GO Biological Processes,19,GO:0042330,taxis,19_GO:0040011 locomotion,-3.2,2.6,4,30211,510,367,16,4.4,1.1,652|1232|1803|1910|2321|3929|4854|4897|5329|5797|6369|7422|23767|151647|284217|284340,BMP4|CCR3|DPP4|EDNRB|FLT1|LBP|NOTCH3|NRCAM|PLAUR|PTPRM|CCL24|VEGFA|FLRT3|TAFA4|LAMA1|CXCL17,-1.3,MyList
GO Biological Processes,19,GO:1905114,cell surface receptor signaling pathway involved in cell-cell signaling,19_GO:0023052 signaling,-3.2,3.1,4.2,30211,319,367,12,3.3,0.93,652|1136|1910|2735|3087|4286|7481|8840|22943|57216|83999|129293,BMP4|CHRNA3|EDNRB|GLI1|HHEX|MITF|WNT11|CCN4|DKK1|VANGL2|KREMEN1|TRABD2A,-1.3,MyList
GO Biological Processes,19,GO:0042359,vitamin D metabolic process,19_GO:0008152 metabolic process,-3.2,18,6.9,30211,14,367,3,0.82,0.47,1543|1591|4036,CYP1A1|CYP24A1|LRP2,-1.3,MyList
GO Biological Processes,19,GO:0071305,cellular response to vitamin D,19_GO:0050896 response to stimulus,-3.2,18,6.9,30211,14,367,3,0.82,0.47,1591|5179|5292,CYP24A1|PENK|PIM1,-1.3,MyList
Reactome Gene Sets,6,R-HSA-68962,Activation of the pre-replicative complex,,-3.2,10,5.8,30211,32,367,4,1.1,0.54,4171|4175|51053|55388,MCM2|MCM6|GMNN|MCM10,-1.3,MyList
GO Biological Processes,19,GO:0072337,modified amino acid transport,19_GO:0051179 localization,-3.2,10,5.8,30211,32,367,4,1.1,0.54,4036|4257|6583|85413,LRP2|MGST1|SLC22A4|SLC22A16,-1.3,MyList
GO Biological Processes,19,GO:0045684,positive regulation of epidermis development,19_GO:0032502 developmental process,-3.2,10,5.8,30211,32,367,4,1.1,0.54,652|2810|8643|10626,BMP4|SFN|PTCH2|TRIM16,-1.3,MyList
GO Biological Processes,19,GO:0055075,potassium ion homeostasis,19_GO:0065007 biological regulation,-3.2,10,5.8,30211,32,367,4,1.1,0.54,477|479|6338|6559,ATP1A2|ATP12A|SCNN1B|SLC12A3,-1.3,MyList
GO Biological Processes,19,GO:0001934,positive regulation of protein phosphorylation,19_GO:0048518 positive regulation of biological process,-3.2,2.3,3.9,30211,722,367,20,5.4,1.2,652|994|1136|1910|1950|2321|2674|3572|3606|3791|5329|5743|6385|7295|7422|7481|8878|22943|28984|51704,BMP4|CDC25B|CHRNA3|EDNRB|EGF|FLT1|GFRA1|IL6ST|IL18|KDR|PLAUR|PTGS2|SDC4|TXN|VEGFA|WNT11|SQSTM1|DKK1|RGCC|GPRC5B,-1.3,MyList
GO Biological Processes,19,GO:0006520,cellular amino acid metabolic process,19_GO:0008152 metabolic process,-3.2,3.3,4.2,30211,276,367,11,3,0.89,159|445|1610|1800|2731|3081|4942|8659|10955|26227|29968,ADSS2|ASS1|DAO|DPEP1|GLDC|HGD|OAT|ALDH4A1|SERINC3|PHGDH|PSAT1,-1.3,MyList
GO Biological Processes,19,GO:0150063,visual system development,19_GO:0032502 developmental process,-3.2,2.9,4.1,30211,368,367,13,3.5,0.96,220|652|1410|1543|2321|3791|4286|5797|7422|57110|84879|157506|284217,ALDH1A3|BMP4|CRYAB|CYP1A1|FLT1|KDR|MITF|PTPRM|VEGFA|PLAAT1|MFSD2A|RDH10|LAMA1,-1.3,MyList
GO Biological Processes,19,GO:0055065,metal ion homeostasis,19_GO:0065007 biological regulation,-3.2,2.4,3.9,30211,618,367,18,4.9,1.1,477|479|523|825|1232|1317|1356|1910|2034|3791|5732|6338|6340|6559|23075|23428|286097|338557,ATP1A2|ATP12A|ATP6V1A|CAPN3|CCR3|SLC31A1|CP|EDNRB|EPAS1|KDR|PTGER2|SCNN1B|SCNN1G|SLC12A3|SWAP70|SLC7A8|MICU3|FFAR4,-1.3,MyList
GO Biological Processes,19,GO:0010232,vascular transport,19_GO:0051179 localization,-3.2,5.7,4.9,30211,86,367,6,1.6,0.66,477|4036|9498|23428|84879|114134,ATP1A2|LRP2|SLC4A8|SLC7A8|MFSD2A|SLC2A13,-1.3,MyList
GO Biological Processes,19,GO:0150104,transport across blood-brain barrier,19_GO:0051179 localization,-3.2,5.7,4.9,30211,86,367,6,1.6,0.66,477|4036|9498|23428|84879|114134,ATP1A2|LRP2|SLC4A8|SLC7A8|MFSD2A|SLC2A13,-1.3,MyList
KEGG Pathway,24,hsa01212,Fatty acid metabolism,,-3.2,7.2,5.2,30211,57,367,5,1.4,0.61,3030|3032|51495|60481|79071,HADHA|HADHB|HACD3|ELOVL5|ELOVL6,-1.3,MyList
GO Biological Processes,19,GO:0015695,organic cation transport,19_GO:0051179 localization,-3.2,10,5.7,30211,33,367,4,1.1,0.54,6583|23428|85413|204962,SLC22A4|SLC7A8|SLC22A16|SLC44A5,-1.3,MyList
GO Biological Processes,19,GO:0045604,regulation of epidermal cell differentiation,19_GO:0032502 developmental process,-3.2,7.1,5.2,30211,58,367,5,1.4,0.61,652|2810|4610|8643|10626,BMP4|SFN|MYCL|PTCH2|TRIM16,-1.3,MyList
GO Biological Processes,19,GO:0061572,actin filament bundle organization,19_GO:0009987 cellular process,-3.2,7.1,5.2,30211,58,367,5,1.4,0.61,2006|5358|7430|9124|23075,ELN|PLS3|EZR|PDLIM1|SWAP70,-1.3,MyList
GO Biological Processes,19,GO:0050891,multicellular organismal water homeostasis,19_GO:0032501 multicellular organismal process,-3.2,7.1,5.2,30211,58,367,5,1.4,0.61,231|2810|6338|6340|9076,AKR1B1|SFN|SCNN1B|SCNN1G|CLDN1,-1.3,MyList
GO Biological Processes,19,GO:0031960,response to corticosteroid,19_GO:0050896 response to stimulus,-3.2,4.2,4.5,30211,157,367,8,2.2,0.76,2|306|445|2908|5327|5743|6446|9076,A2M|ANXA3|ASS1|NR3C1|PLAT|PTGS2|SGK1|CLDN1,-1.3,MyList
GO Biological Processes,19,GO:0060249,anatomical structure homeostasis,19_GO:0065007 biological regulation,-3.2,3.2,4.2,30211,281,367,11,3,0.89,825|2034|3694|3791|3933|5340|5743|7422|9076|23154|84879,CAPN3|EPAS1|ITGB6|KDR|LCN1|PLG|PTGS2|VEGFA|CLDN1|NCDN|MFSD2A,-1.3,MyList
KEGG Pathway,24,hsa04919,Thyroid hormone signaling pathway,,-3.1,4.8,4.6,30211,121,367,7,1.9,0.71,477|652|4854|5214|113026|116931|117247,ATP1A2|BMP4|NOTCH3|PFKP|PLCD3|MED12L|SLC16A10,-1.3,MyList
GO Biological Processes,19,GO:0060341,regulation of cellular localization,19_GO:0051179 localization,-3.1,2.2,3.8,30211,788,367,21,5.7,1.2,302|392|477|652|825|1410|1950|2040|2810|3598|5743|7295|7429|7430|8878|8934|9585|23096|23650|57142|161291,ANXA2|ARHGAP1|ATP1A2|BMP4|CAPN3|CRYAB|EGF|STOM|SFN|IL13RA2|PTGS2|TXN|VIL1|EZR|SQSTM1|RAB29|KIF20B|IQSEC2|TRIM29|RTN4|TMEM30B,-1.3,MyList
GO Biological Processes,19,GO:0016114,terpenoid biosynthetic process,19_GO:0008152 metabolic process,-3.1,16,6.6,30211,15,367,3,0.82,0.47,220|1543|157506,ALDH1A3|CYP1A1|RDH10,-1.3,MyList
GO Biological Processes,19,GO:0048880,sensory system development,19_GO:0032502 developmental process,-3.1,2.9,4,30211,374,367,13,3.5,0.96,220|652|1410|1543|2321|3791|4286|5797|7422|57110|84879|157506|284217,ALDH1A3|BMP4|CRYAB|CYP1A1|FLT1|KDR|MITF|PTPRM|VEGFA|PLAAT1|MFSD2A|RDH10|LAMA1,-1.3,MyList
WikiPathways,27,WP408,Oxidative stress response,,-3.1,9.7,5.6,30211,34,367,4,1.1,0.54,1543|1728|4257|7498,CYP1A1|NQO1|MGST1|XDH,-1.3,MyList
GO Biological Processes,19,GO:0030900,forebrain development,19_GO:0032502 developmental process,-3.1,2.9,4,30211,375,367,13,3.5,0.96,220|306|477|652|2735|4036|4854|6491|22943|57142|84879|259266|282991,ALDH1A3|ANXA3|ATP1A2|BMP4|GLI1|LRP2|NOTCH3|STIL|DKK1|RTN4|MFSD2A|ASPM|BLOC1S2,-1.3,MyList
GO Biological Processes,19,GO:0007059,chromosome segregation,19_GO:0009987 cellular process,-3.1,3.2,4.1,30211,283,367,11,3,0.89,672|2908|9787|9985|11004|55706|64793|79075|81610|164045|221150,BRCA1|NR3C1|DLGAP5|REC8|KIF2C|NDC1|CEP85|DSCC1|FAM83D|HFM1|SKA3,-1.3,MyList
WikiPathways,27,WP558,Complement and coagulation cascades,,-3.1,7,5.1,30211,59,367,5,1.4,0.61,2244|5327|5329|5340|5627,FGB|PLAT|PLAUR|PLG|PROS1,-1.3,MyList
GO Biological Processes,19,GO:0010574,regulation of vascular endothelial growth factor production,19_GO:0032501 multicellular organismal process,-3.1,7,5.1,30211,59,367,5,1.4,0.61,672|3572|5743|10855|284340,BRCA1|IL6ST|PTGS2|HPSE|CXCL17,-1.3,MyList
Reactome Gene Sets,6,R-HSA-983189,Kinesins,,-3.1,7,5.1,30211,59,367,5,1.4,0.61,3832|9585|10382|11004|113220,KIF11|KIF20B|TUBB4A|KIF2C|KIF12,-1.3,MyList
GO Biological Processes,19,GO:0051494,negative regulation of cytoskeleton organization,19_GO:0048519 negative regulation of biological process,-3.1,4.1,4.4,30211,159,367,8,2.2,0.76,672|822|899|7429|9168|10382|23075|80206,BRCA1|CAPG|CCNF|VIL1|TMSB10|TUBB4A|SWAP70|FHOD3,-1.3,MyList
GO Biological Processes,19,GO:1901657,glycosyl compound metabolic process,19_GO:0008152 metabolic process,-3.1,5.5,4.8,30211,89,367,6,1.6,0.66,132|231|7498|10591|22978|57379,ADK|AKR1B1|XDH|DNPH1|NT5C2|AICDA,-1.3,MyList
GO Biological Processes,19,GO:0001843,neural tube closure,19_GO:0032502 developmental process,-3.1,5.5,4.8,30211,89,367,6,1.6,0.66,652|4036|6385|6491|9585|57216,BMP4|LRP2|SDC4|STIL|KIF20B|VANGL2,-1.3,MyList
GO Biological Processes,19,GO:0019693,ribose phosphate metabolic process,19_GO:0008152 metabolic process,-3.1,3,4,30211,330,367,12,3.3,0.93,132|159|523|5214|7498|11164|22978|60481|79071|284486|341392|390916,ADK|ADSS2|ATP6V1A|PFKP|XDH|NUDT5|NT5C2|ELOVL5|ELOVL6|THEM5|ACSM4|NUDT19,-1.3,MyList
GO Biological Processes,19,GO:0051129,negative regulation of cellular component organization,19_GO:0048519 negative regulation of biological process,-3.1,2.3,3.8,30211,684,367,19,5.2,1.2,302|652|672|822|899|1410|1803|4171|7422|7429|8934|9168|10382|22943|23075|57142|57379|80206|83999,ANXA2|BMP4|BRCA1|CAPG|CCNF|CRYAB|DPP4|MCM2|VEGFA|VIL1|RAB29|TMSB10|TUBB4A|DKK1|SWAP70|RTN4|AICDA|FHOD3|KREMEN1,-1.3,MyList
GO Biological Processes,19,GO:0098659,inorganic cation import across plasma membrane,19_GO:0051179 localization,-3.1,5.5,4.7,30211,90,367,6,1.6,0.66,477|479|6338|6340|6549|6559,ATP1A2|ATP12A|SCNN1B|SCNN1G|SLC9A2|SLC12A3,-1.2,MyList
GO Biological Processes,19,GO:0099587,inorganic ion import across plasma membrane,19_GO:0051179 localization,-3.1,5.5,4.7,30211,90,367,6,1.6,0.66,477|479|6338|6340|6549|6559,ATP1A2|ATP12A|SCNN1B|SCNN1G|SLC9A2|SLC12A3,-1.2,MyList
GO Biological Processes,19,GO:0060606,tube closure,19_GO:0032502 developmental process,-3.1,5.5,4.7,30211,90,367,6,1.6,0.66,652|4036|6385|6491|9585|57216,BMP4|LRP2|SDC4|STIL|KIF20B|VANGL2,-1.2,MyList
GO Biological Processes,19,GO:0032102,negative regulation of response to external stimulus,19_GO:0048519 negative regulation of biological process,-3.1,2.7,3.9,30211,427,367,14,3.8,1,2|928|1803|2244|4321|5055|5327|5340|5627|23005|55872|83999|284340|338557,A2M|CD9|DPP4|FGB|MMP12|SERPINB2|PLAT|PLG|PROS1|MAPKBP1|PBK|KREMEN1|CXCL17|FFAR4,-1.2,MyList
GO Biological Processes,19,GO:0046683,response to organophosphorus,19_GO:0050896 response to stimulus,-3.1,4.6,4.5,30211,124,367,7,1.9,0.71,445|2889|5179|5327|5743|7430|10626,ASS1|RAPGEF1|PENK|PLAT|PTGS2|EZR|TRIM16,-1.2,MyList
GO Biological Processes,19,GO:0035633,maintenance of blood-brain barrier,19_GO:0032501 multicellular organismal process,-3.1,9.4,5.5,30211,35,367,4,1.1,0.54,5743|7422|9076|84879,PTGS2|VEGFA|CLDN1|MFSD2A,-1.2,MyList
GO Biological Processes,19,GO:0032271,regulation of protein polymerization,19_GO:0050789 regulation of biological process,-3.1,3.7,4.2,30211,201,367,9,2.5,0.81,822|2006|6369|7429|9168|10382|26999|80206|93663,CAPG|ELN|CCL24|VIL1|TMSB10|TUBB4A|CYFIP2|FHOD3|ARHGAP18,-1.2,MyList
GO Biological Processes,19,GO:1901888,regulation of cell junction assembly,19_GO:0050789 regulation of biological process,-3.1,3.7,4.2,30211,201,367,9,2.5,0.81,2889|3791|6385|7422|9076|22943|23767|57633|59272,RAPGEF1|KDR|SDC4|VEGFA|CLDN1|DKK1|FLRT3|LRRN1|ACE2,-1.2,MyList
