gene_id,transcript_id(s),length,effective_length,expected_count,TPM,FPKM
ENSNVIG00000008093,"ENSNVIT00000012023,ENSNVIT00000012025",663,501.06,3,0.07,0.28
ENSNVIG00000008094,ENSNVIT00000011990,498,336.1,179,6.17,25.3
ENSNVIG00000008095,"ENSNVIT00000012083,ENSNVIT00000012098",1425,1263.05,190,1.74,7.15
ENSNVIG00000008096,"ENSNVIT00000012060,ENSNVIT00000012072",1671,1509.05,15,0.12,0.47
ENSNVIG00000008097,"ENSNVIT00000012177,ENSNVIT00000012583,ENSNVIT00000012599,ENSNVIT00000012610,ENSNVIT00000012624,ENSNVIT00000012657",3058.36,2896.41,3525,14.11,57.82
ENSNVIG00000008098,ENSNVIT00000011981,1699,1537.05,189,1.43,5.84
ENSNVIG00000008099,ENSNVIT00000011997,1710,1548.05,6,0.04,0.18
ENSNVIG00000008100,ENSNVIT00000011979,117,5.63,0,0,0
ENSNVIG00000008101,ENSNVIT00000011980,63,0,0,0,0
ENSNVIG00000008102,ENSNVIT00000011993,8682,8520.05,41,0.06,0.23
ENSNVIG00000008103,ENSNVIT00000011985,2824,2662.05,321,1.4,5.73
ENSNVIG00000008104,ENSNVIT00000011989,735,573.05,29,0.59,2.4
ENSNVIG00000008105,ENSNVIT00000011996,1733,1571.05,555,4.09,16.78
ENSNVIG00000008106,ENSNVIT00000012013,1818,1656.05,161,1.13,4.62
ENSNVIG00000008107,ENSNVIT00000011991,1908,1746.05,1923,12.77,52.32
ENSNVIG00000008108,ENSNVIT00000012033,5592,5430.05,742.8,1.59,6.5
ENSNVIG00000008109,"ENSNVIT00000012003,ENSNVIT00000012039,ENSNVIT00000012058",2500.65,2338.73,801,3.97,16.27
ENSNVIG00000008110,"ENSNVIT00000011998,ENSNVIT00000012032,ENSNVIT00000012063",1846.66,1684.72,2472,17.01,69.71
ENSNVIG00000008111,ENSNVIT00000011999,841,679.05,112,1.91,7.84
ENSNVIG00000008112,"ENSNVIT00000012082,ENSNVIT00000012102",2151,1989.05,163,0.95,3.89
ENSNVIG00000008113,"ENSNVIT00000012062,ENSNVIT00000012068",2393.13,2231.19,574,2.98,12.22
ENSNVIG00000008114,ENSNVIT00000012001,2301,2139.05,73,0.4,1.62
ENSNVIG00000008115,"ENSNVIT00000012069,ENSNVIT00000012115",1701,1539.05,0,0,0
ENSNVIG00000008116,ENSNVIT00000012084,1302,1140.05,635,6.46,26.46
ENSNVIG00000008117,ENSNVIT00000012038,1314,1152.05,768,7.73,31.67
ENSNVIG00000008118,"ENSNVIT00000012089,ENSNVIT00000012126",2078.4,1916.46,342,2.07,8.48
ENSNVIG00000008119,"ENSNVIT00000012002,ENSNVIT00000012011",2159,1997.05,466,2.7,11.09
ENSNVIG00000008121,"ENSNVIT00000012007,ENSNVIT00000012027,ENSNVIT00000012050",3001.96,2840.01,4676,19.08,78.22
ENSNVIG00000008122,"ENSNVIT00000012110,ENSNVIT00000012133,ENSNVIT00000012140",1368,1206.05,1,0.01,0.04
ENSNVIG00000008123,ENSNVIT00000012247,10722,10560.05,4885,5.36,21.98
ENSNVIG00000008124,ENSNVIT00000012186,2562,2400.05,65,0.31,1.29
ENSNVIG00000008125,ENSNVIT00000012004,267,108.92,0,0,0
ENSNVIG00000008127,ENSNVIT00000012021,891,729.05,6,0.1,0.39
ENSNVIG00000008128,"ENSNVIT00000012034,ENSNVIT00000012052",1737,1575.05,585,4.3,17.65
ENSNVIG00000008129,ENSNVIT00000012010,840,678.05,0,0,0
ENSNVIG00000008131,ENSNVIT00000012053,1452,1290.05,17,0.15,0.63
ENSNVIG00000008132,ENSNVIT00000012029,1328,1166.05,846,8.41,34.47
ENSNVIG00000008133,ENSNVIT00000012019,600,438.06,8,0.21,0.87
ENSNVIG00000008134,"ENSNVIT00000012008,ENSNVIT00000012009",305,145,5,0.4,1.64
ENSNVIG00000008135,"ENSNVIT00000012012,ENSNVIT00000012014,ENSNVIT00000012015,ENSNVIT00000012018,ENSNVIT00000012020",762.93,602.08,11,0.21,0.87
ENSNVIG00000008136,ENSNVIT00000012024,1368,1206.05,712,6.84,28.05
ENSNVIG00000008137,ENSNVIT00000012022,291,131.57,0,0,0
ENSNVIG00000008138,"ENSNVIT00000012046,ENSNVIT00000012077",1321.54,1159.59,317,3.17,12.99
ENSNVIG00000008139,ENSNVIT00000012026,1490,1328.05,958,8.36,34.27
ENSNVIG00000008140,"ENSNVIT00000012031,ENSNVIT00000012036",1412.12,1250.18,624,5.79,23.71
ENSNVIG00000008141,ENSNVIT00000012059,1362,1200.05,276,2.67,10.93
ENSNVIG00000008142,ENSNVIT00000012030,1467,1305.05,42,0.37,1.53
ENSNVIG00000008143,ENSNVIT00000012064,1879,1717.05,448.54,3.03,12.41
ENSNVIG00000008144,"ENSNVIT00000012112,ENSNVIT00000012129,ENSNVIT00000012160,ENSNVIT00000012178",6857.63,6695.69,225,0.39,1.6
ENSNVIG00000008145,ENSNVIT00000012075,2406,2244.05,21,0.11,0.44
ENSNVIG00000008146,ENSNVIT00000012037,666,504.06,0,0,0
ENSNVIG00000008147,ENSNVIT00000012042,664,502.06,196,4.52,18.55
ENSNVIG00000008148,"ENSNVIT00000012061,ENSNVIT00000012070",785.5,623.62,40,0.74,3.05
ENSNVIG00000008149,ENSNVIT00000012040,103,2.81,0,0,0
ENSNVIG00000008150,ENSNVIT00000012090,1176,1014.05,19,0.22,0.89
ENSNVIG00000008151,ENSNVIT00000012045,113,4.69,0,0,0
ENSNVIG00000008152,ENSNVIT00000012048,84,0,1,0,0
ENSNVIG00000008153,ENSNVIT00000012049,312,151.77,1.2,0.09,0.38
ENSNVIG00000008154,"ENSNVIT00000012139,ENSNVIT00000012185,ENSNVIT00000012210,ENSNVIT00000012223,ENSNVIT00000012242",3166.08,3004.14,375,1.45,5.93
ENSNVIG00000008155,"ENSNVIT00000012118,ENSNVIT00000012146",1653,1491.05,302,2.35,9.62
ENSNVIG00000008156,ENSNVIT00000012382,6222,6060.05,1513,2.89,11.86
ENSNVIG00000008157,ENSNVIT00000012054,94,1.65,0,0,0
ENSNVIG00000008158,ENSNVIT00000012055,293,133.48,0,0,0
ENSNVIG00000008159,ENSNVIT00000012057,174,32.07,0,0,0
ENSNVIG00000008160,ENSNVIT00000012074,3585,3423.05,0,0,0
ENSNVIG00000008161,"ENSNVIT00000012305,ENSNVIT00000012332,ENSNVIT00000012371,ENSNVIT00000012379,ENSNVIT00000012394,ENSNVIT00000012399,ENSNVIT00000012405",840.14,678.21,570,9.74,39.93
ENSNVIG00000008162,ENSNVIT00000012073,192,44.72,0,0,0
ENSNVIG00000008163,ENSNVIT00000012087,1524,1362.05,259,2.2,9.03
ENSNVIG00000008164,ENSNVIT00000012079,80,0,0,0,0
ENSNVIG00000008165,ENSNVIT00000012071,109,3.86,0,0,0
ENSNVIG00000008166,ENSNVIT00000012088,1191,1029.05,264,2.97,12.19
ENSNVIG00000008167,ENSNVIT00000012081,3022,2860.05,729,2.95,12.11
ENSNVIG00000008168,ENSNVIT00000012076,561,399.07,4,0.12,0.48
ENSNVIG00000008169,ENSNVIT00000012078,1330,1168.05,263.46,2.61,10.72
ENSNVIG00000008170,ENSNVIT00000012183,4488,4326.05,1500,4.02,16.47
ENSNVIG00000008171,ENSNVIT00000012095,1377,1215.05,11,0.1,0.43
ENSNVIG00000008172,ENSNVIT00000012097,324,163.43,4,0.28,1.16
ENSNVIG00000008173,"ENSNVIT00000012194,ENSNVIT00000012205,ENSNVIT00000012226,ENSNVIT00000012248",2032.85,1870.91,84,0.52,2.13
ENSNVIG00000008174,ENSNVIT00000012094,522,360.08,409,13.17,53.96
ENSNVIG00000008175,ENSNVIT00000012093,1905,1743.05,50,0.33,1.36
ENSNVIG00000008176,ENSNVIT00000012092,1395,1233.05,29,0.27,1.12
ENSNVIG00000008177,"ENSNVIT00000016607,ENSNVIT00000016667,ENSNVIT00000016699,ENSNVIT00000016715,ENSNVIT00000016733,ENSNVIT00000016750,ENSNVIT00000016780",6716.43,6554.49,179,0.32,1.3
ENSNVIG00000008178,"ENSNVIT00000012188,ENSNVIT00000012195",1170,1008.05,11,0.13,0.52
ENSNVIG00000008179,"ENSNVIT00000012215,ENSNVIT00000012217,ENSNVIT00000012240,ENSNVIT00000012249",4151.72,3989.77,1375,3.99,16.37
ENSNVIG00000008180,"ENSNVIT00000012319,ENSNVIT00000012351,ENSNVIT00000012360",2273.46,2111.51,861,4.73,19.37
ENSNVIG00000008181,"ENSNVIT00000012124,ENSNVIT00000012131,ENSNVIT00000012148,ENSNVIT00000012173,ENSNVIT00000012182,ENSNVIT00000012197,ENSNVIT00000012201",1818.42,1656.63,1017,7.12,29.17
ENSNVIG00000008182,ENSNVIT00000012169,2262,2100.05,12,0.07,0.27
ENSNVIG00000008183,ENSNVIT00000012096,744,582.05,1,0.02,0.08
ENSNVIG00000008184,"ENSNVIT00000012099,ENSNVIT00000012105",448,286.18,4,0.16,0.66
ENSNVIG00000008185,ENSNVIT00000012103,717,555.06,22,0.46,1.88
ENSNVIG00000008186,ENSNVIT00000012101,70,0,0,0,0
ENSNVIG00000008187,ENSNVIT00000012107,633,471.06,286,7.04,28.85
ENSNVIG00000008188,ENSNVIT00000012108,576,414.06,9,0.25,1.03
ENSNVIG00000008189,ENSNVIT00000012123,942,780.05,0,0,0
ENSNVIG00000008190,ENSNVIT00000012114,192,44.72,0,0,0
ENSNVIG00000008191,ENSNVIT00000012116,510,348.09,1.49,0.05,0.2
ENSNVIG00000008192,ENSNVIT00000012138,864,702.05,0,0,0
ENSNVIG00000008193,ENSNVIT00000012141,636,474.06,43,1.05,4.31
ENSNVIG00000008194,ENSNVIT00000012158,2134,1972.05,2552,15,61.48
ENSNVIG00000008195,"ENSNVIT00000012375,ENSNVIT00000012424",1920,1758.05,614,4.05,16.59
ENSNVIG00000008196,"ENSNVIT00000012167,ENSNVIT00000012207",1497.66,1335.72,718,6.23,25.54
ENSNVIG00000008197,ENSNVIT00000012256,8919,8757.05,10723,14.19,58.18
ENSNVIG00000008198,"ENSNVIT00000012187,ENSNVIT00000012216",2867.38,2705.43,181,0.78,3.18
ENSNVIG00000008199,ENSNVIT00000012135,1002,840.05,0,0,0
ENSNVIG00000008200,"ENSNVIT00000012224,ENSNVIT00000012243",4017.89,3855.94,3557,10.69,43.83
ENSNVIG00000008202,ENSNVIT00000012128,942,780.05,4,0.06,0.24
ENSNVIG00000008203,ENSNVIT00000012120,354,192.83,63,3.79,15.52
ENSNVIG00000008204,"ENSNVIT00000012246,ENSNVIT00000012272,ENSNVIT00000012293",2152.35,1990.4,46,0.27,1.1
ENSNVIG00000008205,"ENSNVIT00000012267,ENSNVIT00000012289,ENSNVIT00000012298",2472.62,2310.68,1143,5.73,23.5
ENSNVIG00000008206,ENSNVIT00000012134,730,568.05,299,6.1,25.01
ENSNVIG00000008208,ENSNVIT00000012121,330,169.28,4,0.27,1.12
ENSNVIG00000008209,ENSNVIT00000012125,142,14.28,0,0,0
ENSNVIG00000008210,ENSNVIT00000012127,102,2.66,0,0,0
ENSNVIG00000008211,ENSNVIT00000012137,417,255.28,226.51,10.28,42.15
ENSNVIG00000008212,ENSNVIT00000012136,1792,1630.05,1118,7.95,32.59
ENSNVIG00000008214,"ENSNVIT00000012221,ENSNVIT00000012255",1230,1068.05,0,0,0
ENSNVIG00000008215,ENSNVIT00000012196,3363,3201.05,1627,5.89,24.15
ENSNVIG00000008216,ENSNVIT00000012203,3156,2994.05,5727,22.17,90.88
ENSNVIG00000008217,"ENSNVIT00000012147,ENSNVIT00000012165",1501,1339.05,76,0.66,2.7
ENSNVIG00000008218,ENSNVIT00000012153,726,564.05,34,0.7,2.86
ENSNVIG00000008219,ENSNVIT00000012143,876,714.05,0,0,0
ENSNVIG00000008220,ENSNVIT00000012142,1787,1625.05,193,1.38,5.64
ENSNVIG00000008221,ENSNVIT00000012157,759,597.05,23,0.45,1.83
ENSNVIG00000008222,"ENSNVIT00000012168,ENSNVIT00000012181",2383.65,2221.7,1452,7.58,31.05
ENSNVIG00000008223,"ENSNVIT00000012202,ENSNVIT00000012244,ENSNVIT00000012271",1229.77,1067.83,313,3.4,13.93
ENSNVIG00000008224,ENSNVIT00000012144,109,3.86,0,0,0
ENSNVIG00000008225,ENSNVIT00000012156,1047,885.05,1,0.01,0.05
ENSNVIG00000008226,ENSNVIT00000012145,1913,1751.05,21,0.14,0.57
ENSNVIG00000008227,ENSNVIT00000012155,1661,1499.05,1261,9.75,39.97
ENSNVIG00000008228,"ENSNVIT00000012166,ENSNVIT00000012225",8237.36,8075.41,2756,3.96,16.21
ENSNVIG00000008229,ENSNVIT00000012149,138,12.59,0,0,0
ENSNVIG00000008231,ENSNVIT00000012152,113,4.69,0,0,0
ENSNVIG00000008232,"ENSNVIT00000012276,ENSNVIT00000012294,ENSNVIT00000012318",664.16,502.22,569,13.13,53.83
ENSNVIG00000008233,ENSNVIT00000012213,2394,2232.05,38,0.2,0.81
ENSNVIG00000008234,ENSNVIT00000012154,116,5.38,0,0,0
ENSNVIG00000008235,ENSNVIT00000012171,104,2.97,0,0,0
ENSNVIG00000008236,ENSNVIT00000012163,196,47.73,0,0,0
ENSNVIG00000008237,"ENSNVIT00000012285,ENSNVIT00000012301",2381,2219.05,456,2.38,9.76
ENSNVIG00000008238,"ENSNVIT00000012335,ENSNVIT00000012347,ENSNVIT00000012383,ENSNVIT00000012398",1951.32,1789.37,1100,7.13,29.21
ENSNVIG00000008240,ENSNVIT00000012200,906,744.05,7,0.11,0.45
ENSNVIG00000008241,ENSNVIT00000012172,612,450.06,8,0.21,0.84
ENSNVIG00000008242,ENSNVIT00000012179,1014,852.05,0,0,0
ENSNVIG00000008243,ENSNVIT00000012164,115,5.15,0,0,0
ENSNVIG00000008246,ENSNVIT00000012174,140,13.42,0,0,0
ENSNVIG00000008247,ENSNVIT00000012176,106,3.31,0,0,0
ENSNVIG00000008248,"ENSNVIT00000012208,ENSNVIT00000012235",474.01,312.17,149,5.53,22.68
ENSNVIG00000008249,ENSNVIT00000012189,675,513.06,12,0.27,1.11
ENSNVIG00000008250,ENSNVIT00000012180,109,3.86,2,6,24.61
ENSNVIG00000008251,ENSNVIT00000012191,432,270.22,0,0,0
ENSNVIG00000008252,ENSNVIT00000012234,1569,1407.05,24,0.2,0.81
ENSNVIG00000008253,"ENSNVIT00000012232,ENSNVIT00000012258,ENSNVIT00000012296",2017,1855.05,11,0.07,0.28
ENSNVIG00000008254,ENSNVIT00000012245,987,825.05,0,0,0
ENSNVIG00000008255,"ENSNVIT00000012212,ENSNVIT00000012228",726,564.05,190,3.9,16
ENSNVIG00000008256,"ENSNVIT00000012192,ENSNVIT00000012230",4444.74,4282.79,363,0.98,4.03
ENSNVIG00000008257,ENSNVIT00000012190,99,2.24,0,0,0
ENSNVIG00000008258,ENSNVIT00000012198,672,510.06,1.04,0.02,0.1
ENSNVIG00000008259,ENSNVIT00000012193,79,0,0,0,0
ENSNVIG00000008260,ENSNVIT00000012214,1198,1036.05,173,1.94,7.93
ENSNVIG00000008261,ENSNVIT00000012252,4347,4185.05,543,1.5,6.16
ENSNVIG00000008262,ENSNVIT00000012199,112,4.47,0,0,0
ENSNVIG00000008263,ENSNVIT00000012231,498,336.1,2,0.07,0.28
ENSNVIG00000008264,ENSNVIT00000012227,945,783.05,1,0.01,0.06
ENSNVIG00000008265,ENSNVIT00000012211,119,6.15,0,0,0
ENSNVIG00000008266,"ENSNVIT00000012437,ENSNVIT00000012483",1239,1077.05,13,0.14,0.57
ENSNVIG00000008267,ENSNVIT00000012209,317,156.62,0,0,0
ENSNVIG00000008268,ENSNVIT00000012206,1157,995.05,34,0.4,1.62
ENSNVIG00000008269,ENSNVIT00000012218,113,4.69,0,0,0
ENSNVIG00000008270,ENSNVIT00000012219,123,7.28,26,41.38,169.61
ENSNVIG00000008271,"ENSNVIT00000012253,ENSNVIT00000012259,ENSNVIT00000012274",1130,968.05,197,2.36,9.67
ENSNVIG00000008272,ENSNVIT00000012265,6414,6252.05,0,0,0
ENSNVIG00000008273,ENSNVIT00000012239,318,157.59,0,0,0
ENSNVIG00000008274,ENSNVIT00000012220,222,68.72,0,0,0
ENSNVIG00000008275,ENSNVIT00000012238,204,53.95,0,0,0
ENSNVIG00000008276,"ENSNVIT00000012648,ENSNVIT00000012662,ENSNVIT00000012667,ENSNVIT00000012679,ENSNVIT00000012685",1902.85,1740.91,747,4.97,20.39
ENSNVIG00000008277,"ENSNVIT00000012509,ENSNVIT00000012539",1884.21,1722.26,277,1.86,7.64
ENSNVIG00000008278,"ENSNVIT00000012331,ENSNVIT00000012339,ENSNVIT00000012366,ENSNVIT00000012393",1228.51,1066.56,82,0.89,3.65
ENSNVIG00000008279,ENSNVIT00000012222,1986,1824.05,322,2.05,8.39
ENSNVIG00000008280,ENSNVIT00000012236,408,246.33,2098.39,98.74,404.73
ENSNVIG00000008281,ENSNVIT00000012233,339,178.09,0,0,0
ENSNVIG00000008282,"ENSNVIT00000012324,ENSNVIT00000012364,ENSNVIT00000012381",1143,981.05,1,0.01,0.05
ENSNVIG00000008283,ENSNVIT00000012229,1935,1773.05,123,0.8,3.3
ENSNVIG00000008284,ENSNVIT00000012237,87,1.04,0,0,0
ENSNVIG00000008285,ENSNVIT00000012241,132,10.26,0,0,0
ENSNVIG00000008286,ENSNVIT00000012270,1305,1143.05,222,2.25,9.23
ENSNVIG00000008287,"ENSNVIT00000012494,ENSNVIT00000012506,ENSNVIT00000012531",2315.98,2154.03,528,2.84,11.65
ENSNVIG00000008288,ENSNVIT00000012264,3123,2961.05,8,0.03,0.13
ENSNVIG00000008289,ENSNVIT00000012250,122,6.99,1,1.66,6.8
ENSNVIG00000008290,ENSNVIT00000012268,195,46.97,3,0.74,3.03
ENSNVIG00000008291,ENSNVIT00000012251,114,4.91,0,0,0
ENSNVIG00000008292,ENSNVIT00000012254,1317,1155.05,127,1.27,5.22
ENSNVIG00000008293,ENSNVIT00000012277,1332,1170.05,0,0,0
ENSNVIG00000008294,ENSNVIT00000012303,3483,3321.05,11,0.04,0.16
ENSNVIG00000008295,ENSNVIT00000012257,61,0,0,0,0
ENSNVIG00000008296,ENSNVIT00000012266,1098,936.05,0,0,0
ENSNVIG00000008297,ENSNVIT00000012261,1055,893.05,257,3.34,13.67
ENSNVIG00000008298,ENSNVIT00000012260,67,0,0,0,0
ENSNVIG00000008299,ENSNVIT00000012275,663,501.06,2,0.05,0.19
ENSNVIG00000008300,ENSNVIT00000012262,137,12.18,5,4.76,19.5
ENSNVIG00000008301,ENSNVIT00000012269,462,300.15,0,0,0
ENSNVIG00000008302,"ENSNVIT00000012282,ENSNVIT00000012300",2987,2825.05,474,1.94,7.97
ENSNVIG00000008303,"ENSNVIT00000012310,ENSNVIT00000012323,ENSNVIT00000012343",567.75,405.83,16,0.46,1.87
ENSNVIG00000008304,"ENSNVIT00000012333,ENSNVIT00000012342",1776,1614.05,82,0.59,2.41
ENSNVIG00000008305,ENSNVIT00000012280,109,3.86,5,15.01,61.52
ENSNVIG00000008306,"ENSNVIT00000012410,ENSNVIT00000012464",2699.14,2537.2,446,2.04,8.35
ENSNVIG00000008307,ENSNVIT00000012273,107,3.49,0,0,0
ENSNVIG00000008308,ENSNVIT00000012279,174,32.07,0,0,0
ENSNVIG00000008309,ENSNVIT00000012314,1173,1011.05,0,0,0
ENSNVIG00000008310,ENSNVIT00000012278,299,139.23,0,0,0
ENSNVIG00000008311,ENSNVIT00000012295,2310,2148.05,145,0.78,3.21
ENSNVIG00000008312,ENSNVIT00000012346,1299,1137.05,20,0.2,0.84
ENSNVIG00000008313,ENSNVIT00000012284,906,744.05,0,0,0
ENSNVIG00000008314,ENSNVIT00000012281,127,8.53,0,0,0
ENSNVIG00000008315,ENSNVIT00000012283,108,3.67,7,22.11,90.61
ENSNVIG00000008316,"ENSNVIT00000012304,ENSNVIT00000012328",1945.68,1783.74,524,3.4,13.96
ENSNVIG00000008317,ENSNVIT00000012556,6969,6807.05,16,0.03,0.11
ENSNVIG00000008318,ENSNVIT00000012286,128,8.86,4,5.23,21.44
ENSNVIG00000008319,"ENSNVIT00000012287,ENSNVIT00000012299",4087,3925.05,105,0.31,1.27
ENSNVIG00000008320,ENSNVIT00000012288,203,53.16,42,9.16,37.54
ENSNVIG00000008321,ENSNVIT00000012292,414,252.3,0,0,0
ENSNVIG00000008322,ENSNVIT00000012312,1173,1011.05,2,0.02,0.09
ENSNVIG00000008323,ENSNVIT00000012334,2103,1941.05,89,0.53,2.18
ENSNVIG00000008324,"ENSNVIT00000012308,ENSNVIT00000012317",2579.77,2417.82,837,4.01,16.45
ENSNVIG00000008325,ENSNVIT00000012291,267,108.92,2,0.21,0.87
ENSNVIG00000008326,ENSNVIT00000012307,2142,1980.05,2924,17.12,70.16
ENSNVIG00000008327,"ENSNVIT00000012389,ENSNVIT00000012401",2232,2070.05,2260,12.65,51.87
ENSNVIG00000008328,"ENSNVIT00000012738,ENSNVIT00000012809,ENSNVIT00000012810",1409.99,1248.04,143,1.33,5.44
ENSNVIG00000008329,"ENSNVIT00000012473,ENSNVIT00000012487",2916,2754.05,2436,10.25,42.02
ENSNVIG00000008330,"ENSNVIT00000012562,ENSNVIT00000012595,ENSNVIT00000012617",1644.09,1482.14,51,0.4,1.63
ENSNVIG00000008331,"ENSNVIT00000012484,ENSNVIT00000012493,ENSNVIT00000012511",2586,2424.05,2,0.01,0.04
ENSNVIG00000008332,ENSNVIT00000012311,2925,2763.05,5,0.02,0.09
ENSNVIG00000008333,ENSNVIT00000012309,1146,984.05,282.76,3.33,13.65
ENSNVIG00000008334,ENSNVIT00000012302,166,26.97,9,3.87,15.85
ENSNVIG00000008335,ENSNVIT00000012306,174,32.07,0,0,0
ENSNVIG00000008336,"ENSNVIT00000012722,ENSNVIT00000012814,ENSNVIT00000012815,ENSNVIT00000012863,ENSNVIT00000012865,ENSNVIT00000012893,ENSNVIT00000012903",5837.2,5675.25,1712,3.5,14.33
ENSNVIG00000008337,"ENSNVIT00000012488,ENSNVIT00000012545",3081.5,2919.56,62,0.25,1.01
ENSNVIG00000008338,"ENSNVIT00000012538,ENSNVIT00000012630,ENSNVIT00000012674",702,540.06,2,0.04,0.18
ENSNVIG00000008339,ENSNVIT00000012313,192,44.72,10,2.59,10.62
ENSNVIG00000008340,ENSNVIT00000012320,3405,3243.05,2289,8.18,33.53
ENSNVIG00000008341,ENSNVIT00000012316,249,92.39,5,0.63,2.57
ENSNVIG00000008342,ENSNVIT00000012315,333,172.21,1.24,0.08,0.34
ENSNVIG00000008343,ENSNVIT00000012325,333,172.21,0,0,0
ENSNVIG00000008344,ENSNVIT00000012352,360,198.75,0,0,0
ENSNVIG00000008345,ENSNVIT00000012321,1436,1274.05,2525.68,22.98,94.18
ENSNVIG00000008346,"ENSNVIT00000012327,ENSNVIT00000012345,ENSNVIT00000012353",380.47,219.11,99,5.24,21.47
ENSNVIG00000008347,"ENSNVIT00000012365,ENSNVIT00000012412",1191,1029.05,685.94,7.73,31.67
ENSNVIG00000008348,ENSNVIT00000012326,100,2.37,0,0,0
ENSNVIG00000008349,ENSNVIT00000012322,217,64.52,1,0.18,0.74
ENSNVIG00000008350,ENSNVIT00000012354,2031,1869.05,44,0.27,1.12
ENSNVIG00000008351,ENSNVIT00000012329,97,1.99,0,0,0
ENSNVIG00000008352,ENSNVIT00000012330,66,0,0,0,0
ENSNVIG00000008353,"ENSNVIT00000012378,ENSNVIT00000012395",1488,1326.05,139,1.21,4.98
ENSNVIG00000008354,ENSNVIT00000012373,2180,2018.05,153.49,0.88,3.61
ENSNVIG00000008355,ENSNVIT00000012348,1838,1676.05,674,4.66,19.11
ENSNVIG00000008356,ENSNVIT00000012336,139,13,3,2.68,10.96
ENSNVIG00000008357,"ENSNVIT00000012337,ENSNVIT00000012349",1674.64,1512.69,181,1.39,5.68
ENSNVIG00000008358,ENSNVIT00000012433,5823,5661.05,2,0,0.02
ENSNVIG00000008359,ENSNVIT00000012380,4095,3933.05,537,1.58,6.49
ENSNVIG00000008360,ENSNVIT00000012338,83,0,0,0,0
ENSNVIG00000008361,ENSNVIT00000012361,2127,1965.05,788,4.65,19.05
ENSNVIG00000008362,ENSNVIT00000012392,1734,1572.05,44,0.32,1.33
ENSNVIG00000008363,ENSNVIT00000012355,948,786.05,2,0.03,0.12
ENSNVIG00000008364,"ENSNVIT00000012367,ENSNVIT00000012388",1782.26,1620.32,366,2.62,10.73
ENSNVIG00000008365,ENSNVIT00000012340,130,9.55,0,0,0
ENSNVIG00000008366,ENSNVIT00000012341,179,35.43,1,0.33,1.34
ENSNVIG00000008367,ENSNVIT00000012369,2571,2409.05,1,0,0.02
ENSNVIG00000008368,"ENSNVIT00000012362,ENSNVIT00000012384,ENSNVIT00000012428",670.64,508.7,140,3.19,13.08
ENSNVIG00000008369,"ENSNVIT00000012370,ENSNVIT00000012491,ENSNVIT00000012495,ENSNVIT00000012500",1788.57,1626.63,1289,9.18,37.65
ENSNVIG00000008370,"ENSNVIT00000012554,ENSNVIT00000012588,ENSNVIT00000012600,ENSNVIT00000012607,ENSNVIT00000012614,ENSNVIT00000012625,ENSNVIT00000012635,ENSNVIT00000012652",2081.55,1919.6,552,3.33,13.66
ENSNVIG00000008371,"ENSNVIT00000013207,ENSNVIT00000013216,ENSNVIT00000013251,ENSNVIT00000013291",3166.32,3004.38,314,1.21,4.97
ENSNVIG00000008372,ENSNVIT00000012350,108,3.67,0,0,0
ENSNVIG00000008373,ENSNVIT00000012386,2397,2235.05,1207,6.26,25.66
ENSNVIG00000008374,ENSNVIT00000012356,121,6.7,0,0,0
ENSNVIG00000008375,ENSNVIT00000012358,279,120.17,0,0,0
ENSNVIG00000008377,ENSNVIT00000012359,82,0,0,0,0
ENSNVIG00000008378,ENSNVIT00000012368,4073,3911.05,183,0.54,2.22
ENSNVIG00000008379,ENSNVIT00000012374,2844,2682.05,1101,4.76,19.5
ENSNVIG00000008380,ENSNVIT00000012363,333,172.21,0,0,0
ENSNVIG00000008381,ENSNVIT00000012376,1239,1077.05,455.98,4.91,20.11
ENSNVIG00000008382,ENSNVIT00000012377,330,169.28,2,0.14,0.56
ENSNVIG00000008383,ENSNVIT00000012385,1131,969.05,755,9.03,37.02
ENSNVIG00000008384,ENSNVIT00000012457,3708,3546.05,56,0.18,0.75
ENSNVIG00000008385,"ENSNVIT00000012435,ENSNVIT00000012454",2076.73,1914.78,584.37,3.54,14.5
ENSNVIG00000008386,"ENSNVIT00000012396,ENSNVIT00000012420",3433.79,3271.85,694,2.46,10.08
ENSNVIG00000008387,ENSNVIT00000012427,855,693.05,3,0.05,0.21
ENSNVIG00000008388,"ENSNVIT00000012502,ENSNVIT00000012527",3072.63,2910.69,358,1.43,5.84
ENSNVIG00000008389,ENSNVIT00000012387,46,0,0,0,0
ENSNVIG00000008390,ENSNVIT00000012397,381,219.52,0,0,0
ENSNVIG00000008391,ENSNVIT00000012390,316,155.65,0,0,0
ENSNVIG00000008393,"ENSNVIT00000012441,ENSNVIT00000012466",1659.6,1497.65,684,5.29,21.7
ENSNVIG00000008394,ENSNVIT00000012403,711,549.06,0,0,0
ENSNVIG00000008395,ENSNVIT00000012406,171,30.11,0,0,0
ENSNVIG00000008396,ENSNVIT00000012438,1761,1599.05,14,0.1,0.42
ENSNVIG00000008397,"ENSNVIT00000012417,ENSNVIT00000012459",1792.16,1630.22,936,6.65,27.28
ENSNVIG00000008398,ENSNVIT00000012402,74,0,2,0,0
ENSNVIG00000008399,ENSNVIT00000012409,1405,1243.05,477.36,4.45,18.25
ENSNVIG00000008401,ENSNVIT00000012415,3076,2914.05,1637,6.51,26.69
ENSNVIG00000008402,ENSNVIT00000012408,321,160.5,2,0.14,0.59
