gene_id,transcript_id(s),length,effective_length,expected_count,TPM,FPKM
ENSNVIG00000002531,ENSNVIT00000003697,108,5.12,0,0,0
ENSNVIG00000002532,ENSNVIT00000003699,201,57.91,3,0.73,2.64
ENSNVIG00000002533,"ENSNVIT00000003799,ENSNVIT00000003827",1529.04,1374.23,165,1.7,6.13
ENSNVIG00000002534,ENSNVIT00000003725,273,121.53,0,0,0
ENSNVIG00000002535,ENSNVIT00000003709,134,14.36,0,0,0
ENSNVIG00000002537,"ENSNVIT00000003724,ENSNVIT00000003731",693,538.2,4,0.11,0.38
ENSNVIG00000002538,ENSNVIT00000003723,309,155.98,0,0,0
ENSNVIG00000002539,ENSNVIT00000003732,3405,3250.19,228,0.99,3.58
ENSNVIG00000002540,ENSNVIT00000003744,1638,1483.19,839.34,8.02,28.89
ENSNVIG00000002541,ENSNVIT00000003728,121,9.08,0,0,0
ENSNVIG00000002542,ENSNVIT00000003733,2349,2194.19,453.49,2.93,10.55
ENSNVIG00000002543,ENSNVIT00000003755,636,481.2,56,1.65,5.94
ENSNVIG00000002544,ENSNVIT00000003735,651,496.2,1,0.03,0.1
ENSNVIG00000002545,ENSNVIT00000003749,597,442.2,3,0.1,0.35
ENSNVIG00000002546,"ENSNVIT00000003739,ENSNVIT00000003759",1369,1214.19,647,7.55,27.2
ENSNVIG00000002547,"ENSNVIT00000004729,ENSNVIT00000004983,ENSNVIT00000005151,ENSNVIT00000005229,ENSNVIT00000005331",15188.93,15034.13,94,0.09,0.32
ENSNVIG00000002548,ENSNVIT00000003738,249,99.28,0,0,0
ENSNVIG00000002549,ENSNVIT00000003736,107,4.87,0,0,0
ENSNVIG00000002550,"ENSNVIT00000003773,ENSNVIT00000003787,ENSNVIT00000003800",2046.36,1891.55,17673,132.35,477
ENSNVIG00000002552,ENSNVIT00000003757,828,673.19,151,3.18,11.45
ENSNVIG00000002553,ENSNVIT00000003742,2189,2034.19,3,0.02,0.08
ENSNVIG00000002554,ENSNVIT00000003771,795,640.19,59,1.31,4.71
ENSNVIG00000002555,"ENSNVIT00000003785,ENSNVIT00000003795,ENSNVIT00000003810,ENSNVIT00000003834",1880.77,1725.97,261,2.14,7.72
ENSNVIG00000002556,ENSNVIT00000003758,321,167.63,0,0,0
ENSNVIG00000002558,ENSNVIT00000003746,336,182.29,0,0,0
ENSNVIG00000002559,ENSNVIT00000003751,2692,2537.19,123,0.69,2.48
ENSNVIG00000002560,ENSNVIT00000003748,119,8.38,0,0,0
ENSNVIG00000002561,"ENSNVIT00000003848,ENSNVIT00000003860,ENSNVIT00000003869",1953.61,1798.8,957,7.54,27.16
ENSNVIG00000002562,"ENSNVIT00000003806,ENSNVIT00000003814",1094.74,939.94,240,3.62,13.04
ENSNVIG00000002563,ENSNVIT00000003777,2298,2143.19,282,1.86,6.72
ENSNVIG00000002564,"ENSNVIT00000003861,ENSNVIT00000003901",1992,1837.19,3,0.02,0.08
ENSNVIG00000002565,"ENSNVIT00000003970,ENSNVIT00000003981",4670.37,4515.57,1106,3.47,12.5
ENSNVIG00000002566,ENSNVIT00000003763,1578,1423.19,698,6.95,25.04
ENSNVIG00000002567,ENSNVIT00000004338,3433,3278.19,249,1.08,3.88
ENSNVIG00000002568,ENSNVIT00000003750,1702,1547.19,85.98,0.79,2.84
ENSNVIG00000002569,ENSNVIT00000003772,2913,2758.19,201,1.03,3.72
ENSNVIG00000002570,ENSNVIT00000003753,131,13.03,3,3.26,11.75
ENSNVIG00000002571,ENSNVIT00000003754,106,4.62,0,0,0
ENSNVIG00000002572,ENSNVIT00000003756,320,166.66,0,0,0
ENSNVIG00000002573,ENSNVIT00000003778,1074,919.19,0,0,0
ENSNVIG00000002574,ENSNVIT00000003762,291,138.64,0,0,0
ENSNVIG00000002575,ENSNVIT00000003836,732,577.19,0,0,0
ENSNVIG00000002576,ENSNVIT00000003765,103,3.94,0,0,0
ENSNVIG00000002577,ENSNVIT00000003766,130,12.6,0,0,0
ENSNVIG00000002578,ENSNVIT00000003774,285,132.91,0,0,0
ENSNVIG00000002579,ENSNVIT00000003769,132,13.47,0,0,0
ENSNVIG00000002580,ENSNVIT00000003770,124,10.18,0,0,0
ENSNVIG00000002581,ENSNVIT00000003775,107,4.87,0,0,0
ENSNVIG00000002582,ENSNVIT00000003776,102,3.73,0,0,0
ENSNVIG00000002583,ENSNVIT00000003780,692,537.2,72,1.9,6.84
ENSNVIG00000002584,ENSNVIT00000003781,225,77.95,0,0,0
ENSNVIG00000002585,ENSNVIT00000003786,381,226.66,0,0,0
ENSNVIG00000002586,ENSNVIT00000003782,408,253.47,312,17.44,62.84
ENSNVIG00000002587,ENSNVIT00000003784,948,793.19,0,0,0
ENSNVIG00000002588,ENSNVIT00000003783,1164,1009.19,0,0,0
ENSNVIG00000002589,ENSNVIT00000003789,294,141.52,0,0,0
ENSNVIG00000002590,ENSNVIT00000003788,348,194.07,0,0,0
ENSNVIG00000002591,ENSNVIT00000003813,1176,1021.19,1997,27.7,99.84
ENSNVIG00000002592,ENSNVIT00000003818,1317,1162.19,130,1.58,5.71
ENSNVIG00000002593,ENSNVIT00000003872,6372,6217.19,45,0.1,0.37
ENSNVIG00000002594,ENSNVIT00000003850,2133,1978.19,9,0.06,0.23
ENSNVIG00000002595,ENSNVIT00000003832,1725,1570.19,292,2.63,9.49
ENSNVIG00000002596,"ENSNVIT00000003808,ENSNVIT00000003819",1814.8,1660,481,4.1,14.79
ENSNVIG00000002597,"ENSNVIT00000003811,ENSNVIT00000003821",2165.62,2010.81,6397,45.06,162.42
ENSNVIG00000002599,ENSNVIT00000003791,1058,903.19,0,0,0
ENSNVIG00000002600,ENSNVIT00000003803,891,736.19,11,0.21,0.76
ENSNVIG00000002601,ENSNVIT00000003798,630,475.2,12,0.36,1.29
ENSNVIG00000002602,ENSNVIT00000003794,1197,1042.19,107,1.45,5.24
ENSNVIG00000002603,"ENSNVIT00000003855,ENSNVIT00000003865,ENSNVIT00000003874,ENSNVIT00000003887",880.29,725.48,329,6.42,23.15
ENSNVIG00000002604,ENSNVIT00000003804,347,193.09,0,0,0
ENSNVIG00000002605,ENSNVIT00000003809,246,96.56,0,0,0
ENSNVIG00000002606,"ENSNVIT00000003807,ENSNVIT00000003830,ENSNVIT00000003837",403.42,249.44,882,50.09,180.52
ENSNVIG00000002607,"ENSNVIT00000003842,ENSNVIT00000003849",1416,1261.19,0,0,0
ENSNVIG00000002609,ENSNVIT00000003801,107,4.87,0,0,0
ENSNVIG00000002610,ENSNVIT00000003825,3135,2980.19,1,0,0.02
ENSNVIG00000002611,ENSNVIT00000003828,459,304.29,0,0,0
ENSNVIG00000002612,ENSNVIT00000003816,255,104.77,18,2.43,8.77
ENSNVIG00000002614,ENSNVIT00000003822,573,418.2,3,0.1,0.37
ENSNVIG00000002615,"ENSNVIT00000003917,ENSNVIT00000003922",3031.5,2876.69,0,0,0
ENSNVIG00000002616,ENSNVIT00000003835,1572,1417.19,2,0.02,0.07
ENSNVIG00000002617,ENSNVIT00000003957,1767,1612.19,776,6.82,24.57
ENSNVIG00000002618,ENSNVIT00000003823,107,4.87,0,0,0
ENSNVIG00000002619,ENSNVIT00000003826,1775,1620.19,14,0.12,0.44
ENSNVIG00000002620,ENSNVIT00000003824,125,10.56,0,0,0
ENSNVIG00000002621,ENSNVIT00000003867,984,829.19,250,4.27,15.39
ENSNVIG00000002622,ENSNVIT00000003829,1122,967.19,657,9.62,34.68
ENSNVIG00000002623,ENSNVIT00000003831,313,159.86,0,0,0
ENSNVIG00000002624,"ENSNVIT00000003888,ENSNVIT00000003904",1473.18,1318.38,1075,11.55,41.63
ENSNVIG00000002625,ENSNVIT00000003908,3537,3382.19,621,2.6,9.37
ENSNVIG00000002626,ENSNVIT00000003851,612,457.2,0,0,0
ENSNVIG00000002627,ENSNVIT00000003840,963,808.19,1,0.02,0.06
ENSNVIG00000002628,ENSNVIT00000003838,92,2,0,0,0
ENSNVIG00000002629,"ENSNVIT00000003877,ENSNVIT00000003890,ENSNVIT00000003906",2238.66,2083.86,1181,8.03,28.93
ENSNVIG00000002630,ENSNVIT00000003841,107,4.87,0,0,0
ENSNVIG00000002631,"ENSNVIT00000003900,ENSNVIT00000003921",1378,1223.19,2721,31.51,113.57
ENSNVIG00000002632,ENSNVIT00000003857,2363,2208.19,787,5.05,18.2
ENSNVIG00000002633,ENSNVIT00000003863,2817,2662.19,31,0.16,0.59
ENSNVIG00000002634,"ENSNVIT00000003871,ENSNVIT00000003882,ENSNVIT00000003896,ENSNVIT00000003954",1573,1418.19,103,1.03,3.71
ENSNVIG00000002635,ENSNVIT00000003864,3565,3410.19,2173,9.03,32.53
ENSNVIG00000002636,"ENSNVIT00000003868,ENSNVIT00000003893,ENSNVIT00000003903",837,682.2,0,0,0
ENSNVIG00000002637,ENSNVIT00000003862,978,823.19,0,0,0
ENSNVIG00000002638,ENSNVIT00000003859,255,104.77,0,0,0
ENSNVIG00000002639,"ENSNVIT00000003942,ENSNVIT00000003948",2133,1978.19,0,0,0
ENSNVIG00000002640,"ENSNVIT00000004073,ENSNVIT00000004081",1917,1762.19,256,2.06,7.42
ENSNVIG00000002641,"ENSNVIT00000003876,ENSNVIT00000003886",2431.92,2277.11,364,2.26,8.16
ENSNVIG00000002642,"ENSNVIT00000003977,ENSNVIT00000003991,ENSNVIT00000004021,ENSNVIT00000004034,ENSNVIT00000004047,ENSNVIT00000004064",851.36,696.56,20,0.41,1.47
ENSNVIG00000002643,ENSNVIT00000003909,948,793.19,197,3.52,12.68
ENSNVIG00000002644,ENSNVIT00000004014,4104,3949.19,972,3.49,12.57
ENSNVIG00000002645,"ENSNVIT00000003973,ENSNVIT00000003998,ENSNVIT00000004009",2858.14,2703.34,582,3.05,10.99
ENSNVIG00000002646,ENSNVIT00000003866,864,709.19,0,0,0
ENSNVIG00000002647,ENSNVIT00000003878,4071,3916.19,550,1.99,7.17
ENSNVIG00000002648,ENSNVIT00000003910,1866,1711.19,0,0,0
ENSNVIG00000002649,ENSNVIT00000003934,887,732.19,894,17.3,62.34
ENSNVIG00000002650,"ENSNVIT00000003924,ENSNVIT00000003930",2740.43,2585.63,178,0.98,3.51
ENSNVIG00000002651,"ENSNVIT00000003880,ENSNVIT00000003964,ENSNVIT00000003980",1204.18,1049.37,218,2.94,10.61
ENSNVIG00000002652,ENSNVIT00000003879,90,1.74,0,0,0
ENSNVIG00000002653,ENSNVIT00000003883,1224,1069.19,2,0.03,0.1
ENSNVIG00000002654,ENSNVIT00000003892,3945,3790.19,124,0.46,1.67
ENSNVIG00000002655,ENSNVIT00000003928,1902,1747.19,17,0.14,0.5
ENSNVIG00000002656,ENSNVIT00000003889,516,361.22,0,0,0
ENSNVIG00000002657,ENSNVIT00000003895,939,784.19,0,0,0
ENSNVIG00000002658,"ENSNVIT00000004192,ENSNVIT00000004209",4676.74,4521.94,393,1.23,4.44
ENSNVIG00000002659,ENSNVIT00000003891,99,3.13,0,0,0
ENSNVIG00000002660,ENSNVIT00000003894,111,5.92,0,0,0
ENSNVIG00000002661,"ENSNVIT00000004015,ENSNVIT00000004022",1161,1006.19,8.38,0.12,0.43
ENSNVIG00000002662,ENSNVIT00000003897,89,1.62,0,0,0
ENSNVIG00000002663,ENSNVIT00000003902,1872,1717.19,108,0.89,3.21
ENSNVIG00000002664,"ENSNVIT00000004024,ENSNVIT00000004028,ENSNVIT00000004051",1006.49,851.68,232,3.86,13.91
ENSNVIG00000002665,"ENSNVIT00000003961,ENSNVIT00000003992",2311.25,2156.44,382,2.51,9.04
ENSNVIG00000002666,ENSNVIT00000003911,174,37.62,0,0,0
ENSNVIG00000002667,ENSNVIT00000003945,2814,2659.19,0,0,0
ENSNVIG00000002668,ENSNVIT00000003949,1983,1828.19,1,0.01,0.03
ENSNVIG00000002669,ENSNVIT00000003925,2976,2821.19,669,3.36,12.11
ENSNVIG00000002670,ENSNVIT00000003907,750,595.19,4,0.1,0.34
ENSNVIG00000002671,ENSNVIT00000003914,351,197.03,0,0,0
ENSNVIG00000002672,ENSNVIT00000003913,747,592.19,0,0,0
ENSNVIG00000002673,ENSNVIT00000003915,285,132.91,0,0,0
ENSNVIG00000002674,ENSNVIT00000003931,487,332.25,1279,54.53,196.53
ENSNVIG00000002675,ENSNVIT00000003919,107,4.87,2.89,8.41,30.3
ENSNVIG00000002676,ENSNVIT00000003923,363,208.86,0,0,0
ENSNVIG00000002677,ENSNVIT00000003929,2209,2054.19,641,4.42,15.93
ENSNVIG00000002678,"ENSNVIT00000004052,ENSNVIT00000004179,ENSNVIT00000004207",919.67,764.87,341,6.32,22.76
ENSNVIG00000002679,ENSNVIT00000003943,990,835.19,0,0,0
ENSNVIG00000002680,ENSNVIT00000003956,2541,2386.19,2,0.01,0.04
ENSNVIG00000002681,"ENSNVIT00000004016,ENSNVIT00000004044",2838.99,2684.18,2197,11.59,41.79
ENSNVIG00000002682,"ENSNVIT00000003966,ENSNVIT00000003976,ENSNVIT00000004005",1326.17,1171.36,2383,28.82,103.86
ENSNVIG00000002683,ENSNVIT00000003986,2882,2727.19,168,0.87,3.14
ENSNVIG00000002684,ENSNVIT00000003932,101,3.52,0,0,0
ENSNVIG00000002685,"ENSNVIT00000004201,ENSNVIT00000004210",3843,3688.19,634.11,2.44,8.78
ENSNVIG00000002686,ENSNVIT00000003936,329,175.44,0,0,0
ENSNVIG00000002687,ENSNVIT00000003939,1291,1136.19,106,1.32,4.76
ENSNVIG00000002688,ENSNVIT00000003947,1107,952.19,11,0.16,0.59
ENSNVIG00000002689,"ENSNVIT00000003979,ENSNVIT00000004038,ENSNVIT00000004045,ENSNVIT00000004059",954.99,800.18,8,0.14,0.51
ENSNVIG00000002690,"ENSNVIT00000004271,ENSNVIT00000004284,ENSNVIT00000004292",2828.83,2674.03,1837,9.73,35.07
ENSNVIG00000002691,"ENSNVIT00000004277,ENSNVIT00000004297",1605.67,1450.87,250,2.44,8.8
ENSNVIG00000002692,"ENSNVIT00000003955,ENSNVIT00000003974",905,750.19,33,0.62,2.25
ENSNVIG00000002693,ENSNVIT00000003969,876,721.19,13,0.26,0.92
ENSNVIG00000002694,ENSNVIT00000003940,1668,1513.19,201,1.88,6.78
ENSNVIG00000002695,"ENSNVIT00000003983,ENSNVIT00000003994",2154,1999.19,10,0.07,0.26
ENSNVIG00000002696,"ENSNVIT00000003944,ENSNVIT00000003959,ENSNVIT00000003963,ENSNVIT00000003993",1408.68,1253.88,530,5.99,21.58
ENSNVIG00000002697,"ENSNVIT00000004032,ENSNVIT00000004039,ENSNVIT00000004050",1370.39,1215.59,11,0.13,0.46
ENSNVIG00000002698,ENSNVIT00000003946,282,130.05,0,0,0
ENSNVIG00000002699,ENSNVIT00000003950,667,512.2,145,4.01,14.45
ENSNVIG00000002700,ENSNVIT00000003952,648,493.2,0,0,0
ENSNVIG00000002701,ENSNVIT00000003951,1683,1528.19,1,0.01,0.03
ENSNVIG00000002702,ENSNVIT00000003958,189,48.56,7,2.04,7.36
ENSNVIG00000002703,ENSNVIT00000003972,630,475.2,3,0.09,0.32
ENSNVIG00000002704,ENSNVIT00000004008,2013,1858.19,1485,11.32,40.8
ENSNVIG00000002705,ENSNVIT00000003965,240,91.16,0,0,0
ENSNVIG00000002706,ENSNVIT00000003968,1296,1141.19,0,0,0
ENSNVIG00000002707,ENSNVIT00000004035,1020,865.19,175,2.87,10.33
ENSNVIG00000002708,ENSNVIT00000003962,145,19.75,0,0,0
ENSNVIG00000002709,"ENSNVIT00000003971,ENSNVIT00000004001",1439,1284.19,279,3.08,11.09
ENSNVIG00000002710,ENSNVIT00000003967,85,1.2,0,0,0
ENSNVIG00000002711,"ENSNVIT00000003996,ENSNVIT00000004013",947.79,792.98,5580,99.68,359.25
ENSNVIG00000002712,ENSNVIT00000003982,372,217.75,0,0,0
ENSNVIG00000002713,ENSNVIT00000003975,70,0,0,0,0
ENSNVIG00000002714,"ENSNVIT00000004133,ENSNVIT00000004140,ENSNVIT00000004162",1518,1363.19,4,0.04,0.15
ENSNVIG00000002715,ENSNVIT00000004004,1032,877.19,7,0.11,0.41
ENSNVIG00000002716,ENSNVIT00000003989,312,158.89,39,3.48,12.53
ENSNVIG00000002717,ENSNVIT00000003995,9004,8849.19,1817,2.91,10.48
ENSNVIG00000002718,ENSNVIT00000003985,314,160.83,0,0,0
ENSNVIG00000002719,ENSNVIT00000003984,107,4.87,0,0,0
ENSNVIG00000002720,"ENSNVIT00000004112,ENSNVIT00000004143,ENSNVIT00000004148,ENSNVIT00000004155",1782.33,1627.52,488,4.25,15.31
ENSNVIG00000002721,ENSNVIT00000003988,215,69.41,0,0,0
ENSNVIG00000002722,ENSNVIT00000003990,108,5.12,0,0,0
ENSNVIG00000002723,ENSNVIT00000004012,1053,898.19,308,4.86,17.51
ENSNVIG00000002724,"ENSNVIT00000004069,ENSNVIT00000004086,ENSNVIT00000004108,ENSNVIT00000004116",264.31,113.39,528.92,66.07,238.14
ENSNVIG00000002726,ENSNVIT00000004174,1392,1237.19,120,1.37,4.95
ENSNVIG00000002727,ENSNVIT00000004046,687,532.2,221,5.88,21.2
ENSNVIG00000002728,"ENSNVIT00000004000,ENSNVIT00000004002,ENSNVIT00000004003",327.92,174.68,22,1.78,6.43
ENSNVIG00000002729,"ENSNVIT00000004121,ENSNVIT00000004154,ENSNVIT00000004175",2998,2843.19,51,0.25,0.92
ENSNVIG00000002730,ENSNVIT00000004006,110,5.64,0,0,0
ENSNVIG00000002731,ENSNVIT00000004007,130,12.6,2,2.25,8.1
ENSNVIG00000002732,ENSNVIT00000004010,150,22.47,0,0,0
ENSNVIG00000002733,ENSNVIT00000004011,765,610.19,112,2.6,9.37
ENSNVIG00000002734,ENSNVIT00000004017,1449,1294.19,174,1.9,6.86
ENSNVIG00000002735,ENSNVIT00000004018,276,124.37,74.88,8.53,30.74
ENSNVIG00000002736,ENSNVIT00000004019,82,0,0,0,0
ENSNVIG00000002737,"ENSNVIT00000004023,ENSNVIT00000004031",235.5,88.31,0,0,0
ENSNVIG00000002739,ENSNVIT00000004037,234,85.82,1,0.17,0.59
ENSNVIG00000002740,ENSNVIT00000004029,2247,2092.19,688,4.66,16.79
ENSNVIG00000002741,ENSNVIT00000004025,337,183.27,0,0,0
ENSNVIG00000002742,ENSNVIT00000004026,2031,1876.19,44,0.33,1.2
ENSNVIG00000002743,ENSNVIT00000004071,2088,1933.19,2576,18.88,68.03
ENSNVIG00000002744,"ENSNVIT00000004060,ENSNVIT00000004114,ENSNVIT00000004130",1271.6,1116.8,1115,14.14,50.97
ENSNVIG00000002745,"ENSNVIT00000004087,ENSNVIT00000004095,ENSNVIT00000004131",1871.09,1716.29,782,6.45,23.26
ENSNVIG00000002746,ENSNVIT00000004055,378,223.69,0,0,0
ENSNVIG00000002747,ENSNVIT00000004048,1530,1375.19,31,0.32,1.15
ENSNVIG00000002748,ENSNVIT00000004027,191,50.08,209.98,59.39,214.07
ENSNVIG00000002749,ENSNVIT00000004318,3582,3427.19,25,0.1,0.37
ENSNVIG00000002750,ENSNVIT00000004030,98,2.94,0,0,0
ENSNVIG00000002751,ENSNVIT00000004033,1347,1192.19,215,2.55,9.21
ENSNVIG00000002752,ENSNVIT00000004057,579,424.2,0,0,0
ENSNVIG00000002753,ENSNVIT00000004036,107,4.87,0,0,0
ENSNVIG00000002754,ENSNVIT00000004043,1017,862.19,121,1.99,7.16
ENSNVIG00000002755,"ENSNVIT00000004068,ENSNVIT00000004080",363,208.86,0,0,0
ENSNVIG00000002756,"ENSNVIT00000004040,ENSNVIT00000004061",1729.25,1574.44,878,7.9,28.47
ENSNVIG00000002757,ENSNVIT00000004063,1059,904.19,8.15,0.13,0.46
ENSNVIG00000002758,ENSNVIT00000004054,2641,2486.19,178,1.01,3.66
ENSNVIG00000002759,ENSNVIT00000004053,4693,4538.19,2022,6.31,22.75
ENSNVIG00000002761,ENSNVIT00000004049,461,306.29,39,1.8,6.5
ENSNVIG00000002762,"ENSNVIT00000004077,ENSNVIT00000004151",834.66,679.85,52,1.08,3.9
ENSNVIG00000002763,"ENSNVIT00000004067,ENSNVIT00000004089",696.57,541.76,1618,42.3,152.47
ENSNVIG00000002764,ENSNVIT00000004056,1014,859.19,624,10.29,37.08
ENSNVIG00000002765,"ENSNVIT00000004149,ENSNVIT00000004178",2505.51,2350.7,662,3.99,14.38
ENSNVIG00000002766,"ENSNVIT00000004753,ENSNVIT00000004766,ENSNVIT00000004792,ENSNVIT00000004810,ENSNVIT00000004817,ENSNVIT00000004828",1673.61,1518.81,400,3.73,13.45
ENSNVIG00000002767,ENSNVIT00000004058,138,16.23,9,7.86,28.31
ENSNVIG00000002768,ENSNVIT00000004066,210,65.24,0,0,0
ENSNVIG00000002769,"ENSNVIT00000004088,ENSNVIT00000004093",3865.72,3710.91,180,0.69,2.48
ENSNVIG00000002770,ENSNVIT00000004072,2736,2581.19,721,3.96,14.26
ENSNVIG00000002771,ENSNVIT00000004076,927,772.19,396,7.26,26.18
ENSNVIG00000002772,"ENSNVIT00000004111,ENSNVIT00000004115",1827,1672.19,53,0.45,1.62
ENSNVIG00000002773,ENSNVIT00000004070,657,502.2,4,0.11,0.41
ENSNVIG00000002774,ENSNVIT00000004124,1518,1363.19,5,0.05,0.19
ENSNVIG00000002775,ENSNVIT00000004159,2157,2002.19,10,0.07,0.25
ENSNVIG00000002776,ENSNVIT00000004062,319,165.69,17,1.45,5.24
ENSNVIG00000002777,ENSNVIT00000004074,243,93.85,0,0,0
ENSNVIG00000002778,ENSNVIT00000004079,2460,2305.19,880,5.41,19.49
ENSNVIG00000002779,ENSNVIT00000004084,163,30.26,0,0,0
ENSNVIG00000002780,ENSNVIT00000004083,118,8.04,0,0,0
ENSNVIG00000002781,ENSNVIT00000004085,279,127.21,75,8.35,30.1
ENSNVIG00000002782,ENSNVIT00000004082,184,44.82,0,0,0
ENSNVIG00000002783,ENSNVIT00000004125,2519,2364.19,845,5.06,18.25
ENSNVIG00000002784,"ENSNVIT00000004145,ENSNVIT00000004188,ENSNVIT00000004196,ENSNVIT00000004202",1490,1335.19,887,9.41,33.92
ENSNVIG00000002785,"ENSNVIT00000004478,ENSNVIT00000004513,ENSNVIT00000004574",2643.43,2488.62,3204,18.24,65.73
ENSNVIG00000002786,"ENSNVIT00000004141,ENSNVIT00000004160",623,468.2,118,3.57,12.87
ENSNVIG00000002787,ENSNVIT00000004090,129,12.18,0,0,0
ENSNVIG00000002788,"ENSNVIT00000004164,ENSNVIT00000004183,ENSNVIT00000004194",1125,970.19,2,0.03,0.11
ENSNVIG00000002789,"ENSNVIT00000004109,ENSNVIT00000004118",1372.42,1221.62,394,4.57,16.47
ENSNVIG00000002790,ENSNVIT00000004092,1098,943.19,0,0,0
ENSNVIG00000002791,ENSNVIT00000004097,225,77.95,0,0,0
ENSNVIG00000002792,ENSNVIT00000004091,116,7.39,0,0,0
ENSNVIG00000002793,ENSNVIT00000004103,5194,5039.19,143.33,0.4,1.45
ENSNVIG00000002794,ENSNVIT00000004101,3681,3526.19,2254,9.05,32.63
ENSNVIG00000002795,ENSNVIT00000004123,1236,1081.19,137,1.79,6.47
ENSNVIG00000002796,ENSNVIT00000004098,237,88.48,0,0,0
ENSNVIG00000002797,"ENSNVIT00000004153,ENSNVIT00000004158",1518,1363.19,0,0,0
ENSNVIG00000002798,"ENSNVIT00000004122,ENSNVIT00000004132",822,667.19,0,0,0
ENSNVIG00000002799,ENSNVIT00000004094,136,15.28,0,0,0
ENSNVIG00000002800,"ENSNVIT00000004420,ENSNVIT00000004435,ENSNVIT00000004473",5551.17,5396.37,5441,14.28,51.48
ENSNVIG00000002801,ENSNVIT00000004134,1899,1744.19,323,2.62,9.45
ENSNVIG00000002802,ENSNVIT00000004100,1384,1229.19,424,4.89,17.61
ENSNVIG00000002803,ENSNVIT00000004104,552,397.21,0,0,0
ENSNVIG00000002804,ENSNVIT00000004102,70,0,2,0,0
ENSNVIG00000002805,ENSNVIT00000004105,213,67.74,11.9,2.49,8.97
ENSNVIG00000002806,ENSNVIT00000004106,71,0,1,0,0
ENSNVIG00000002807,ENSNVIT00000004110,182,43.35,0,0,0
ENSNVIG00000002808,ENSNVIT00000004107,5787,5632.19,135.67,0.34,1.23
ENSNVIG00000002809,ENSNVIT00000004113,127,11.36,0,0,0
ENSNVIG00000002810,ENSNVIT00000004117,107,4.87,0,0,0
ENSNVIG00000002811,ENSNVIT00000004119,110,5.64,0,0,0
ENSNVIG00000002812,ENSNVIT00000004120,410,255.46,9,0.5,1.8
ENSNVIG00000002813,"ENSNVIT00000004217,ENSNVIT00000004239,ENSNVIT00000004258,ENSNVIT00000004310",4216.31,4061.5,115,0.4,1.45
ENSNVIG00000002814,ENSNVIT00000004127,1424,1269.19,286,3.19,11.5
ENSNVIG00000002815,ENSNVIT00000004135,504,349.23,2,0.08,0.29
ENSNVIG00000002816,"ENSNVIT00000004184,ENSNVIT00000004199",1704.19,1549.38,1973,18.04,65.01
ENSNVIG00000002817,"ENSNVIT00000004709,ENSNVIT00000004711,ENSNVIT00000004744,ENSNVIT00000004799",2130,1975.19,35,0.25,0.9
ENSNVIG00000002818,"ENSNVIT00000004274,ENSNVIT00000004287",3941.34,3786.53,150,0.56,2.02
ENSNVIG00000002819,ENSNVIT00000004126,107,4.87,0,0,0
ENSNVIG00000002820,ENSNVIT00000004128,1125,970.19,16,0.23,0.84
ENSNVIG00000002821,ENSNVIT00000004137,2769,2614.19,0,0,0
ENSNVIG00000002822,ENSNVIT00000004246,951,796.19,273,4.86,17.51
ENSNVIG00000002823,"ENSNVIT00000004198,ENSNVIT00000004222,ENSNVIT00000004250",3037.3,2882.49,123,0.6,2.18
ENSNVIG00000002824,"ENSNVIT00000004163,ENSNVIT00000004208,ENSNVIT00000004223",1164.07,1009.26,1139,15.99,57.62
ENSNVIG00000002825,ENSNVIT00000004165,1329,1174.19,0,0,0
ENSNVIG00000002826,ENSNVIT00000004136,105,4.39,0,0,0
ENSNVIG00000002827,ENSNVIT00000004236,5907,5752.19,3122,7.69,27.71
ENSNVIG00000002828,ENSNVIT00000004138,1986,1831.19,609,4.71,16.98
ENSNVIG00000002829,ENSNVIT00000004172,969,814.19,0,0,0
ENSNVIG00000002830,"ENSNVIT00000004526,ENSNVIT00000004542",3866.17,3711.36,160,0.61,2.2
ENSNVIG00000002831,"ENSNVIT00000004453,ENSNVIT00000004503,ENSNVIT00000004531,ENSNVIT00000004785,ENSNVIT00000004833,ENSNVIT00000004854,ENSNVIT00000004879",6796.63,6641.82,3189,6.8,24.51
ENSNVIG00000002832,ENSNVIT00000004142,333,179.35,7,0.55,1.99
ENSNVIG00000002833,ENSNVIT00000004144,41,0,0,0,0
ENSNVIG00000002834,ENSNVIT00000004139,102,3.73,0,0,0
ENSNVIG00000002835,ENSNVIT00000004146,103,3.94,0,0,0
ENSNVIG00000002836,ENSNVIT00000004169,1050,895.19,1,0.02,0.06
ENSNVIG00000002837,ENSNVIT00000004150,3861,3706.19,118,0.45,1.63
ENSNVIG00000002838,ENSNVIT00000004168,2013,1858.19,56,0.43,1.54
ENSNVIG00000002839,ENSNVIT00000004161,330,176.42,0,0,0
ENSNVIG00000002840,ENSNVIT00000004152,104,4.16,0,0,0
ENSNVIG00000002841,"ENSNVIT00000004156,ENSNVIT00000004157",627.5,483.55,0,0,0
ENSNVIG00000002842,ENSNVIT00000004176,408,253.47,1,0.06,0.2
ENSNVIG00000002843,ENSNVIT00000004166,209,64.42,0,0,0
ENSNVIG00000002844,"ENSNVIT00000004186,ENSNVIT00000004203",2288,2133.19,317,2.1,7.59
ENSNVIG00000002845,ENSNVIT00000004177,627,472.2,0,0,0
ENSNVIG00000002846,ENSNVIT00000004173,789,634.19,0,0,0
