gene_id,transcript_id(s),length,effective_length,expected_count,TPM,FPKM
ENSNVIG00000007325,ENSNVIT00000010810,124,6.08,0,0,0
ENSNVIG00000007326,"ENSNVIT00000010854,ENSNVIT00000010878",2065.72,1893.05,528.8,3.71,14.87
ENSNVIG00000007327,ENSNVIT00000010807,277,108.74,0,0,0
ENSNVIG00000007328,ENSNVIT00000010851,804,631.33,221,4.65,18.63
ENSNVIG00000007329,"ENSNVIT00000010953,ENSNVIT00000010970,ENSNVIT00000011002,ENSNVIT00000011016,ENSNVIT00000011024",2620.84,2448.16,458,2.48,9.96
ENSNVIG00000007330,ENSNVIT00000010841,1404,1231.33,215,2.32,9.29
ENSNVIG00000007331,ENSNVIT00000010821,1071,898.33,0,0,0
ENSNVIG00000007332,ENSNVIT00000010815,1261,1088.33,81,0.99,3.96
ENSNVIG00000007335,"ENSNVIT00000010829,ENSNVIT00000010831",1836.36,1663.69,1238.48,9.89,39.62
ENSNVIG00000007336,ENSNVIT00000010827,363,191.25,0,0,0
ENSNVIG00000007337,"ENSNVIT00000010848,ENSNVIT00000010857",672.23,499.56,568,15.1,60.52
ENSNVIG00000007338,ENSNVIT00000010818,864,691.33,435,8.36,33.49
ENSNVIG00000007340,ENSNVIT00000010847,2516,2343.33,833.07,4.72,18.92
ENSNVIG00000007341,ENSNVIT00000010843,528,355.37,0,0,0
ENSNVIG00000007342,ENSNVIT00000010839,153,16.18,0,0,0
ENSNVIG00000007343,"ENSNVIT00000010890,ENSNVIT00000010917",5972.8,5800.13,2644,6.05,24.26
ENSNVIG00000007345,"ENSNVIT00000010942,ENSNVIT00000010962,ENSNVIT00000010998,ENSNVIT00000011014",4847.05,4674.38,13579,38.58,154.62
ENSNVIG00000007346,"ENSNVIT00000011152,ENSNVIT00000011163,ENSNVIT00000011175",1941,1768.33,1,0.01,0.03
ENSNVIG00000007347,ENSNVIT00000010849,813,640.33,6,0.12,0.5
ENSNVIG00000007348,"ENSNVIT00000010873,ENSNVIT00000010895,ENSNVIT00000010908",1996.67,1824,673.52,4.9,19.65
ENSNVIG00000007349,ENSNVIT00000010850,82,0,0,0,0
ENSNVIG00000007350,ENSNVIT00000010868,1437,1264.33,0,0,0
ENSNVIG00000007351,ENSNVIT00000010856,89,0,0,0,0
ENSNVIG00000007352,"ENSNVIT00000010892,ENSNVIT00000010900",963.22,790.55,260,4.37,17.51
ENSNVIG00000007353,ENSNVIT00000010872,4815,4642.33,692.93,1.98,7.94
ENSNVIG00000007355,ENSNVIT00000010929,1911,1738.33,763,5.83,23.36
ENSNVIG00000007356,ENSNVIT00000010871,658,485.33,239,6.54,26.21
ENSNVIG00000007357,ENSNVIT00000010880,546,373.36,16,0.57,2.28
ENSNVIG00000007358,ENSNVIT00000010865,2233,2060.33,784,5.05,20.25
ENSNVIG00000007359,"ENSNVIT00000010991,ENSNVIT00000011017",1498.51,1325.84,360,3.61,14.45
ENSNVIG00000007360,ENSNVIT00000010879,540,367.36,0,0,0
ENSNVIG00000007361,ENSNVIT00000010886,1515,1342.33,113,1.12,4.48
ENSNVIG00000007363,"ENSNVIT00000011338,ENSNVIT00000011387,ENSNVIT00000011434,ENSNVIT00000011470,ENSNVIT00000011539,ENSNVIT00000011575",6749.1,6576.43,495,1,4.01
ENSNVIG00000007364,"ENSNVIT00000010885,ENSNVIT00000010897",1639.22,1466.55,817,7.4,29.65
ENSNVIG00000007365,ENSNVIT00000010981,4275,4102.33,881,2.85,11.43
ENSNVIG00000007366,"ENSNVIT00000010906,ENSNVIT00000010918,ENSNVIT00000010934",1681.37,1508.69,116,1.02,4.09
ENSNVIG00000007367,ENSNVIT00000010889,1936,1763.33,1124,8.47,33.93
ENSNVIG00000007368,ENSNVIT00000010888,128,7.14,0,0,0
ENSNVIG00000007369,ENSNVIT00000010881,119,4.9,0,0,0
ENSNVIG00000007370,ENSNVIT00000010915,915,742.33,500,8.95,35.85
ENSNVIG00000007371,ENSNVIT00000010901,736,563.33,68,1.6,6.43
ENSNVIG00000007372,"ENSNVIT00000010912,ENSNVIT00000010922",2305.52,2132.85,177,1.1,4.42
ENSNVIG00000007374,ENSNVIT00000010894,130,7.71,0,0,0
ENSNVIG00000007375,ENSNVIT00000010893,103,2.17,0,0,0
ENSNVIG00000007376,ENSNVIT00000010990,1446,1273.33,25,0.26,1.05
ENSNVIG00000007377,"ENSNVIT00000010935,ENSNVIT00000010951",2770.23,2597.56,502,2.57,10.29
ENSNVIG00000007378,ENSNVIT00000010898,107,2.71,0,0,0
ENSNVIG00000007379,ENSNVIT00000010907,582,409.34,0,0,0
ENSNVIG00000007382,ENSNVIT00000010916,930,757.33,0,0,0
ENSNVIG00000007383,ENSNVIT00000010946,1374,1201.33,13,0.14,0.58
ENSNVIG00000007384,"ENSNVIT00000010927,ENSNVIT00000010975",3027,2854.33,52,0.24,0.97
ENSNVIG00000007385,ENSNVIT00000010945,1431,1258.33,0,0,0
ENSNVIG00000007386,ENSNVIT00000010967,1983,1810.33,16,0.12,0.47
ENSNVIG00000007387,"ENSNVIT00000010984,ENSNVIT00000011025",1908.17,1735.5,499,3.82,15.3
ENSNVIG00000007388,"ENSNVIT00000010948,ENSNVIT00000010960",904,731.33,284,5.16,20.67
ENSNVIG00000007389,"ENSNVIT00000010947,ENSNVIT00000010952",397.5,225.79,0,0,0
ENSNVIG00000007390,"ENSNVIT00000010972,ENSNVIT00000010999",1835.97,1663.3,1211,9.67,38.75
ENSNVIG00000007391,"ENSNVIT00000011146,ENSNVIT00000011161,ENSNVIT00000011171,ENSNVIT00000011186,ENSNVIT00000011207,ENSNVIT00000011252",1293.5,1120.83,34,0.4,1.61
ENSNVIG00000007392,"ENSNVIT00000010977,ENSNVIT00000011197,ENSNVIT00000011217",2386.19,2213.51,495,2.97,11.9
ENSNVIG00000007393,"ENSNVIT00000010944,ENSNVIT00000010957,ENSNVIT00000010968,ENSNVIT00000010996,ENSNVIT00000011015",2500.59,2327.92,948,5.41,21.68
ENSNVIG00000007394,ENSNVIT00000010949,1035,862.33,38,0.59,2.35
ENSNVIG00000007395,ENSNVIT00000011065,4386,4213.33,517,1.63,6.53
ENSNVIG00000007396,ENSNVIT00000010928,104,2.3,0,0,0
ENSNVIG00000007397,ENSNVIT00000010980,2550,2377.33,728,4.07,16.3
ENSNVIG00000007398,ENSNVIT00000010958,1351,1178.33,444,5,20.06
ENSNVIG00000007399,"ENSNVIT00000010971,ENSNVIT00000011004",2268.93,2096.25,239,1.51,6.07
ENSNVIG00000007401,"ENSNVIT00000011166,ENSNVIT00000011174,ENSNVIT00000011176,ENSNVIT00000011190",1110.24,937.57,503.62,7.13,28.59
ENSNVIG00000007402,ENSNVIT00000010974,3316,3143.33,324,1.37,5.49
ENSNVIG00000007403,ENSNVIT00000010936,109,3.02,0,0,0
ENSNVIG00000007404,"ENSNVIT00000011302,ENSNVIT00000011543,ENSNVIT00000011576",2341.14,2168.47,787,4.82,19.32
ENSNVIG00000007405,ENSNVIT00000010940,213,53.82,0,0,0
ENSNVIG00000007407,ENSNVIT00000010969,2307,2134.33,664,4.13,16.56
ENSNVIG00000007409,"ENSNVIT00000011995,ENSNVIT00000012085,ENSNVIT00000012150,ENSNVIT00000012204",2820.94,2648.26,1584,7.94,31.84
ENSNVIG00000007410,ENSNVIT00000011018,3357,3184.33,12,0.05,0.2
ENSNVIG00000007411,ENSNVIT00000010955,468,295.45,230,10.34,41.44
ENSNVIG00000007412,"ENSNVIT00000011352,ENSNVIT00000011457,ENSNVIT00000011519",1410.67,1237.99,124,1.33,5.33
ENSNVIG00000007413,ENSNVIT00000010950,780,607.33,0,0,0
ENSNVIG00000007414,ENSNVIT00000010956,1797,1624.33,0,0,0
ENSNVIG00000007415,ENSNVIT00000010966,1575,1402.33,94,0.89,3.57
ENSNVIG00000007416,ENSNVIT00000010959,107,2.71,0,0,0
ENSNVIG00000007417,ENSNVIT00000010963,243,78.35,0,0,0
ENSNVIG00000007418,ENSNVIT00000010961,195,40.59,0,0,0
ENSNVIG00000007419,"ENSNVIT00000010978,ENSNVIT00000010982",644.78,472.12,137,3.85,15.45
ENSNVIG00000007420,"ENSNVIT00000011070,ENSNVIT00000011071",1608,1435.33,226,2.09,8.38
ENSNVIG00000007421,ENSNVIT00000010989,2134,1961.33,87,0.59,2.36
ENSNVIG00000007422,"ENSNVIT00000011101,ENSNVIT00000011106",1604.97,1432.3,435,4.03,16.17
ENSNVIG00000007423,ENSNVIT00000010964,99,1.71,1,7.79,31.21
ENSNVIG00000007424,ENSNVIT00000011010,1722,1549.33,60,0.51,2.06
ENSNVIG00000007425,ENSNVIT00000010965,189,36.51,0,0,0
ENSNVIG00000007426,ENSNVIT00000010976,336,164.85,0,0,0
ENSNVIG00000007428,ENSNVIT00000010995,1642,1469.33,2285,20.65,82.78
ENSNVIG00000007429,ENSNVIT00000010988,705,532.33,13,0.32,1.3
ENSNVIG00000007431,ENSNVIT00000010986,336,164.85,0,0,0
ENSNVIG00000007432,ENSNVIT00000011009,1239,1066.33,263,3.28,13.13
ENSNVIG00000007433,"ENSNVIT00000010985,ENSNVIT00000010993",762.6,589.95,7,0.16,0.63
ENSNVIG00000007434,"ENSNVIT00000011039,ENSNVIT00000011068",1614,1441.33,4,0.04,0.15
ENSNVIG00000007435,ENSNVIT00000010994,314,143.61,0,0,0
ENSNVIG00000007436,ENSNVIT00000010997,249,83.55,0,0,0
ENSNVIG00000007437,ENSNVIT00000011000,702,529.33,0,0,0
ENSNVIG00000007438,ENSNVIT00000011005,1551,1378.33,388,3.74,14.98
ENSNVIG00000007439,"ENSNVIT00000011095,ENSNVIT00000011109,ENSNVIT00000011125,ENSNVIT00000011137",427.32,255.12,77,4.01,16.07
ENSNVIG00000007440,"ENSNVIT00000011089,ENSNVIT00000011115,ENSNVIT00000011136",10002.46,9829.79,424,0.57,2.3
ENSNVIG00000007441,ENSNVIT00000011003,330,159.03,26,2.17,8.7
ENSNVIG00000007442,ENSNVIT00000011008,744,571.33,79,1.84,7.36
ENSNVIG00000007443,ENSNVIT00000011021,2196,2023.33,1791,11.76,47.12
ENSNVIG00000007444,ENSNVIT00000011006,345,173.62,0,0,0
ENSNVIG00000007445,ENSNVIT00000011007,134,8.92,903,1343.83,5385.77
ENSNVIG00000007446,ENSNVIT00000011013,255,88.83,0,0,0
ENSNVIG00000007447,ENSNVIT00000011019,726,553.33,95,2.28,9.14
ENSNVIG00000007448,ENSNVIT00000011028,480,307.43,0,0,0
ENSNVIG00000007449,ENSNVIT00000011012,104,2.3,0,0,0
ENSNVIG00000007450,ENSNVIT00000011020,600,427.34,4,0.12,0.5
ENSNVIG00000007451,ENSNVIT00000011022,1216,1043.33,631,8.03,32.19
ENSNVIG00000007452,"ENSNVIT00000011102,ENSNVIT00000011128",2507,2334.33,3587,20.41,81.79
ENSNVIG00000007453,ENSNVIT00000011023,252,86.18,0,0,0
ENSNVIG00000007454,"ENSNVIT00000011053,ENSNVIT00000011057",420,247.94,0,0,0
ENSNVIG00000007455,ENSNVIT00000011026,2923,2750.33,134,0.65,2.59
ENSNVIG00000007456,ENSNVIT00000011031,290,120.84,40.01,4.4,17.63
ENSNVIG00000007458,ENSNVIT00000011036,231,68.22,0,0,0
ENSNVIG00000007459,ENSNVIT00000011030,86,0,0,0,0
ENSNVIG00000007460,ENSNVIT00000011032,111,3.35,0,0,0
ENSNVIG00000007461,ENSNVIT00000011054,930,757.33,0,0,0
ENSNVIG00000007462,ENSNVIT00000011040,3071,2898.33,748,3.43,13.74
ENSNVIG00000007463,ENSNVIT00000011034,1123,950.33,58,0.81,3.25
ENSNVIG00000007464,ENSNVIT00000011047,1764,1591.33,705,5.88,23.58
ENSNVIG00000007465,"ENSNVIT00000011079,ENSNVIT00000011088",687,514.33,1,0.03,0.1
ENSNVIG00000007466,ENSNVIT00000011066,1275,1102.33,0,0,0
ENSNVIG00000007467,ENSNVIT00000011038,894,721.33,0,0,0
ENSNVIG00000007468,"ENSNVIT00000011138,ENSNVIT00000011153",2084.04,1911.37,506,3.52,14.09
ENSNVIG00000007469,"ENSNVIT00000011110,ENSNVIT00000011122",2794.54,2621.87,1742,8.82,35.36
ENSNVIG00000007470,ENSNVIT00000011085,2724,2551.33,1295,6.74,27.02
ENSNVIG00000007471,ENSNVIT00000011056,1476,1303.33,275,2.8,11.23
ENSNVIG00000007472,"ENSNVIT00000011091,ENSNVIT00000011105",328.5,157.72,0,0,0
ENSNVIG00000007473,ENSNVIT00000011041,174,27.11,0,0,0
ENSNVIG00000007474,ENSNVIT00000011051,1020,847.33,0,0,0
ENSNVIG00000007475,ENSNVIT00000011301,4506,4333.33,83,0.25,1.02
ENSNVIG00000007476,"ENSNVIT00000011251,ENSNVIT00000011270,ENSNVIT00000011275",1417.31,1244.64,1988,21.21,85.02
ENSNVIG00000007477,ENSNVIT00000011077,1386,1213.33,1278,13.99,56.06
ENSNVIG00000007479,ENSNVIT00000011052,978,805.33,0,0,0
ENSNVIG00000007480,"ENSNVIT00000011074,ENSNVIT00000011090",2490,2317.33,304,1.74,6.98
ENSNVIG00000007481,"ENSNVIT00000011309,ENSNVIT00000011356,ENSNVIT00000011399",5880,5707.33,3063,7.13,28.57
ENSNVIG00000007482,"ENSNVIT00000011151,ENSNVIT00000011178",1448,1275.33,118,1.23,4.92
ENSNVIG00000007484,ENSNVIT00000011049,1094,921.33,952,13.72,55
ENSNVIG00000007485,ENSNVIT00000011048,164,21.54,0,0,0
ENSNVIG00000007486,ENSNVIT00000011058,375,203.06,0,0,0
ENSNVIG00000007487,ENSNVIT00000011076,3058,2885.33,1366,6.29,25.2
ENSNVIG00000007488,ENSNVIT00000011067,106,2.57,0,0,0
ENSNVIG00000007489,ENSNVIT00000011086,1020,847.33,0,0,0
ENSNVIG00000007491,"ENSNVIT00000011100,ENSNVIT00000011117,ENSNVIT00000011130",1255.93,1083.26,3082,37.79,151.44
ENSNVIG00000007492,ENSNVIT00000011131,4851,4678.33,1243,3.53,14.14
ENSNVIG00000007493,ENSNVIT00000011119,2127,1954.33,1250,8.49,34.04
ENSNVIG00000007494,"ENSNVIT00000011192,ENSNVIT00000011206",1884,1711.33,17,0.13,0.53
ENSNVIG00000007495,ENSNVIT00000011103,630,457.34,0,0,0
ENSNVIG00000007496,ENSNVIT00000011083,1245,1072.33,3,0.04,0.15
ENSNVIG00000007498,"ENSNVIT00000011129,ENSNVIT00000011140",3082.17,2909.5,1657,7.56,30.31
ENSNVIG00000007499,ENSNVIT00000011075,306,135.96,3.02,0.3,1.18
ENSNVIG00000007500,ENSNVIT00000011210,5169,4996.33,118,0.31,1.26
ENSNVIG00000007501,ENSNVIT00000011080,855,682.33,3,0.06,0.23
ENSNVIG00000007502,"ENSNVIT00000011201,ENSNVIT00000011236",5039,4866.33,133,0.36,1.45
ENSNVIG00000007503,ENSNVIT00000011112,521,348.37,199,7.59,30.4
ENSNVIG00000007506,ENSNVIT00000011107,1680,1507.33,571,5.03,20.16
ENSNVIG00000007507,"ENSNVIT00000011096,ENSNVIT00000011113",1813,1640.33,174,1.41,5.65
ENSNVIG00000007508,ENSNVIT00000011097,2489,2316.33,345,1.98,7.93
ENSNVIG00000007510,"ENSNVIT00000011191,ENSNVIT00000011230",1125.95,953.28,354,4.93,19.77
ENSNVIG00000007511,ENSNVIT00000011111,2116,1943.33,558.89,3.82,15.31
ENSNVIG00000007512,ENSNVIT00000011205,3165,2992.33,1121,4.98,19.94
ENSNVIG00000007513,"ENSNVIT00000011224,ENSNVIT00000011232",1167,994.33,5,0.07,0.27
ENSNVIG00000007514,ENSNVIT00000011114,304,134.06,97,9.61,38.51
ENSNVIG00000007515,ENSNVIT00000011127,1203,1030.33,0,0,0
ENSNVIG00000007516,ENSNVIT00000011116,116,4.27,0,0,0
ENSNVIG00000007517,ENSNVIT00000011118,79,0,0,0,0
ENSNVIG00000007518,ENSNVIT00000011120,315,144.57,4,0.37,1.47
ENSNVIG00000007519,ENSNVIT00000011124,549,376.35,0,0,0
ENSNVIG00000007520,ENSNVIT00000011123,234,70.72,68.1,12.79,51.26
ENSNVIG00000007521,ENSNVIT00000011291,1755,1582.33,0,0,0
ENSNVIG00000007522,"ENSNVIT00000011159,ENSNVIT00000011169,ENSNVIT00000011182,ENSNVIT00000011195",921,748.33,207,3.67,14.72
ENSNVIG00000007523,"ENSNVIT00000011142,ENSNVIT00000011160",963,790.33,0,0,0
ENSNVIG00000007524,ENSNVIT00000011134,2356,2183.33,185,1.13,4.51
ENSNVIG00000007525,ENSNVIT00000011121,391,218.87,3,0.18,0.73
ENSNVIG00000007526,ENSNVIT00000011139,933,760.33,6,0.1,0.42
ENSNVIG00000007527,ENSNVIT00000011155,1320,1147.33,517,5.98,23.98
ENSNVIG00000007528,ENSNVIT00000011132,122,5.59,0,0,0
ENSNVIG00000007529,ENSNVIT00000011216,870,697.33,220,4.19,16.79
ENSNVIG00000007530,ENSNVIT00000011144,1837,1664.33,435,3.47,13.91
ENSNVIG00000007531,"ENSNVIT00000011165,ENSNVIT00000011185",1929.88,1757.21,982,7.42,29.75
ENSNVIG00000007532,"ENSNVIT00000011383,ENSNVIT00000011405",1740,1567.33,1083,9.18,36.78
ENSNVIG00000007533,"ENSNVIT00000011307,ENSNVIT00000011336,ENSNVIT00000011342",1599.58,1426.91,136,1.27,5.07
ENSNVIG00000007534,ENSNVIT00000011141,118,4.68,0,0,0
ENSNVIG00000007535,ENSNVIT00000011147,288,118.96,0,0,0
ENSNVIG00000007536,ENSNVIT00000011148,1726,1553.33,229,1.96,7.85
ENSNVIG00000007537,ENSNVIT00000011150,876,703.33,190,3.59,14.38
ENSNVIG00000007538,"ENSNVIT00000011181,ENSNVIT00000011193,ENSNVIT00000011228",1729.8,1557.13,1427,12.17,48.78
ENSNVIG00000007539,"ENSNVIT00000011249,ENSNVIT00000011283",1009.5,836.83,0,0,0
ENSNVIG00000007540,"ENSNVIT00000011256,ENSNVIT00000011273",3711.95,3539.28,606,2.27,9.11
ENSNVIG00000007541,ENSNVIT00000011149,1697,1524.33,9,0.08,0.31
ENSNVIG00000007542,ENSNVIT00000011157,1710,1537.33,747,6.45,25.86
ENSNVIG00000007543,ENSNVIT00000011156,1974,1801.33,868,6.4,25.65
ENSNVIG00000007544,ENSNVIT00000011162,118,4.68,0,0,0
ENSNVIG00000007545,ENSNVIT00000011164,111,3.35,0,0,0
ENSNVIG00000007546,ENSNVIT00000011172,1994,1821.33,2777,20.25,81.16
ENSNVIG00000007547,ENSNVIT00000011173,387,214.91,4,0.25,0.99
ENSNVIG00000007548,ENSNVIT00000011168,2382,2209.33,664.56,3.99,16.01
ENSNVIG00000007549,ENSNVIT00000011188,1743,1570.33,13,0.11,0.44
ENSNVIG00000007550,ENSNVIT00000011194,1623,1450.33,0,0,0
ENSNVIG00000007551,ENSNVIT00000011183,675,502.33,0,0,0
ENSNVIG00000007552,ENSNVIT00000011215,2098,1925.33,309,2.13,8.54
ENSNVIG00000007553,ENSNVIT00000011167,107,2.71,0,0,0
ENSNVIG00000007554,ENSNVIT00000011198,1266,1093.33,48,0.58,2.34
ENSNVIG00000007555,ENSNVIT00000011208,2053,1880.33,949,6.7,26.86
ENSNVIG00000007556,ENSNVIT00000011179,2373,2200.33,876.44,5.29,21.2
ENSNVIG00000007557,ENSNVIT00000011203,1098,925.33,341,4.89,19.62
ENSNVIG00000007558,ENSNVIT00000011290,1557,1384.33,0,0,0
ENSNVIG00000007559,"ENSNVIT00000011219,ENSNVIT00000011225",987,814.33,71,1.16,4.64
ENSNVIG00000007560,ENSNVIT00000011187,210,51.53,0,0,0
ENSNVIG00000007561,"ENSNVIT00000011907,ENSNVIT00000011919,ENSNVIT00000011925,ENSNVIT00000011956",2688.58,2515.91,156,0.82,3.3
ENSNVIG00000007562,ENSNVIT00000011180,560,387.35,9,0.31,1.24
ENSNVIG00000007563,ENSNVIT00000011196,2132,1959.33,31,0.21,0.84
ENSNVIG00000007564,ENSNVIT00000011184,116,4.27,0,0,0
ENSNVIG00000007565,ENSNVIT00000011211,831,658.33,0,0,0
ENSNVIG00000007566,ENSNVIT00000011272,1419,1246.33,339,3.61,14.48
ENSNVIG00000007567,ENSNVIT00000011209,984,811.33,0,0,0
ENSNVIG00000007568,ENSNVIT00000011202,2706,2533.33,572,3,12.02
ENSNVIG00000007569,ENSNVIT00000011220,840,667.33,0,0,0
ENSNVIG00000007570,ENSNVIT00000011227,1335,1162.33,56,0.64,2.56
ENSNVIG00000007571,"ENSNVIT00000011222,ENSNVIT00000011237",1097.34,924.67,217,3.12,12.49
ENSNVIG00000007572,ENSNVIT00000011200,109,3.02,4,17.59,70.5
ENSNVIG00000007573,ENSNVIT00000011199,110,3.18,0,0,0
ENSNVIG00000007574,ENSNVIT00000011235,654,481.33,309,8.53,34.17
ENSNVIG00000007575,ENSNVIT00000011212,1773,1600.33,111.13,0.92,3.7
ENSNVIG00000007576,ENSNVIT00000011214,573,400.35,1,0.03,0.13
ENSNVIG00000007577,ENSNVIT00000011223,330,159.03,0,0,0
ENSNVIG00000007578,ENSNVIT00000011218,2572,2399.33,150,0.83,3.33
ENSNVIG00000007579,"ENSNVIT00000011289,ENSNVIT00000011293,ENSNVIT00000011314",867.97,695.35,30,0.57,2.3
ENSNVIG00000007580,ENSNVIT00000011221,109,3.02,0,0,0
ENSNVIG00000007581,ENSNVIT00000011258,828,655.33,0,0,0
ENSNVIG00000007582,ENSNVIT00000011229,2440,2267.33,891,5.22,20.92
ENSNVIG00000007583,ENSNVIT00000011320,5277,5104.33,122,0.32,1.27
ENSNVIG00000007584,ENSNVIT00000011250,2806,2633.33,470,2.37,9.5
ENSNVIG00000007585,ENSNVIT00000011368,2679,2506.33,2171,11.5,46.11
ENSNVIG00000007586,"ENSNVIT00000011343,ENSNVIT00000011378",1747.55,1574.88,196,1.65,6.62
ENSNVIG00000007587,ENSNVIT00000011231,936,763.33,0,0,0
ENSNVIG00000007588,ENSNVIT00000011233,948,775.33,0,0,0
ENSNVIG00000007589,ENSNVIT00000011234,725,552.33,324,7.79,31.22
ENSNVIG00000007590,ENSNVIT00000011285,702,529.33,0,0,0
ENSNVIG00000007591,"ENSNVIT00000011248,ENSNVIT00000011282",974.9,802.24,902,14.93,59.85
ENSNVIG00000007592,ENSNVIT00000011239,960,787.33,0,0,0
ENSNVIG00000007593,ENSNVIT00000011246,312,141.69,18,1.69,6.76
ENSNVIG00000007594,ENSNVIT00000011240,1256,1083.33,298,3.65,14.64
ENSNVIG00000007595,ENSNVIT00000011242,321,150.33,0,0,0
ENSNVIG00000007596,ENSNVIT00000011241,84,0,6,0,0
ENSNVIG00000007597,"ENSNVIT00000011376,ENSNVIT00000011412",1719,1546.33,1,0.01,0.03
ENSNVIG00000007598,ENSNVIT00000011243,110,3.18,0,0,0
ENSNVIG00000007599,"ENSNVIT00000011247,ENSNVIT00000011262",680.4,507.73,117,3.06,12.27
ENSNVIG00000007600,ENSNVIT00000011245,129,7.42,0,0,0
ENSNVIG00000007601,ENSNVIT00000011244,1323,1150.33,218,2.52,10.09
ENSNVIG00000007602,ENSNVIT00000011255,924,751.33,0,0,0
ENSNVIG00000007603,ENSNVIT00000011253,102,2.05,0,0,0
ENSNVIG00000007604,ENSNVIT00000011254,80,0,0,0,0
ENSNVIG00000007605,ENSNVIT00000011257,1018,845.33,14,0.22,0.88
ENSNVIG00000007606,"ENSNVIT00000011394,ENSNVIT00000011419,ENSNVIT00000011449,ENSNVIT00000011469,ENSNVIT00000011513,ENSNVIT00000011556,ENSNVIT00000011572",3703.41,3530.73,83,0.31,1.25
ENSNVIG00000007607,ENSNVIT00000011261,107,2.71,0,0,0
ENSNVIG00000007609,ENSNVIT00000011277,927,754.33,0,0,0
ENSNVIG00000007610,ENSNVIT00000011278,864,691.33,2.15,0.04,0.17
ENSNVIG00000007611,ENSNVIT00000011269,270,102.32,0,0,0
ENSNVIG00000007612,ENSNVIT00000011263,87,0,0,0,0
ENSNVIG00000007613,ENSNVIT00000011268,603,430.34,82,2.53,10.14
ENSNVIG00000007614,ENSNVIT00000011265,81,0,0,0,0
ENSNVIG00000007615,"ENSNVIT00000011326,ENSNVIT00000011341,ENSNVIT00000011360",2308,2135.33,1895,11.79,47.24
ENSNVIG00000007616,ENSNVIT00000011276,1063,890.33,2166,32.31,129.49
ENSNVIG00000007617,"ENSNVIT00000011483,ENSNVIT00000011531,ENSNVIT00000011565,ENSNVIT00000011629",8278.94,8106.26,1929,3.16,12.67
ENSNVIG00000007618,ENSNVIT00000011264,106,2.57,0,0,0
ENSNVIG00000007619,"ENSNVIT00000011363,ENSNVIT00000011386,ENSNVIT00000011427",1427.89,1255.21,272,2.88,11.53
ENSNVIG00000007620,"ENSNVIT00000011327,ENSNVIT00000011339",1107.25,934.58,9,0.13,0.51
ENSNVIG00000007621,ENSNVIT00000011286,1098,925.33,0,0,0
ENSNVIG00000007622,"ENSNVIT00000011612,ENSNVIT00000011631,ENSNVIT00000011684,ENSNVIT00000011713",2847,2674.33,10,0.05,0.2
ENSNVIG00000007623,ENSNVIT00000011329,2019,1846.33,286,2.06,8.25
ENSNVIG00000007624,"ENSNVIT00000011563,ENSNVIT00000011570,ENSNVIT00000011585,ENSNVIT00000011592",2243.33,2070.66,857,5.5,22.03
ENSNVIG00000007625,ENSNVIT00000011267,949,776.33,231,3.95,15.84
ENSNVIG00000007626,"ENSNVIT00000011297,ENSNVIT00000011304",591,418.34,0,0,0
ENSNVIG00000007627,ENSNVIT00000011271,72,0,1,0,0
ENSNVIG00000007628,ENSNVIT00000011288,777,604.33,34,0.75,2.99
ENSNVIG00000007629,ENSNVIT00000011274,89,0,0,0,0
ENSNVIG00000007630,ENSNVIT00000011284,1755,1582.33,549,4.61,18.47
ENSNVIG00000007631,ENSNVIT00000011287,68,0,2,0,0
ENSNVIG00000007633,ENSNVIT00000011280,2232,2059.33,1049,6.77,27.11
ENSNVIG00000007634,"ENSNVIT00000011281,ENSNVIT00000011308,ENSNVIT00000011328",2138.2,1965.53,2501,16.9,67.73
ENSNVIG00000007635,ENSNVIT00000011296,942,769.33,0,0,0
ENSNVIG00000007636,ENSNVIT00000011317,1536,1363.33,12,0.12,0.47
ENSNVIG00000007637,ENSNVIT00000011330,2136,1963.33,2,0.01,0.05
ENSNVIG00000007638,ENSNVIT00000011298,468,295.45,102,4.59,18.38
ENSNVIG00000007639,ENSNVIT00000011295,105,2.43,0,0,0
ENSNVIG00000007640,ENSNVIT00000011292,122,5.59,0,0,0
ENSNVIG00000007641,ENSNVIT00000011299,754,581.33,226,5.16,20.69
ENSNVIG00000007642,ENSNVIT00000011294,117,4.47,10.68,31.72,127.15
ENSNVIG00000007643,ENSNVIT00000011319,996,823.33,243,3.92,15.71
ENSNVIG00000007644,"ENSNVIT00000011346,ENSNVIT00000011355,ENSNVIT00000011357,ENSNVIT00000011362",524.75,352.21,140,5.28,21.16
ENSNVIG00000007645,ENSNVIT00000011310,1692,1519.33,1336,11.68,46.8
ENSNVIG00000007646,ENSNVIT00000011337,1845,1672.33,36,0.29,1.15
ENSNVIG00000007647,ENSNVIT00000011300,309,138.82,0,0,0
ENSNVIG00000007648,ENSNVIT00000011303,354,182.42,0,0,0
ENSNVIG00000007649,"ENSNVIT00000011396,ENSNVIT00000011403,ENSNVIT00000011406",281.83,114.13,456,53.06,212.66
ENSNVIG00000007650,ENSNVIT00000011306,966,793.33,0,0,0
ENSNVIG00000007651,ENSNVIT00000011324,1365,1192.33,41,0.46,1.83
ENSNVIG00000007652,ENSNVIT00000011372,1242,1069.33,33,0.41,1.64
ENSNVIG00000007653,ENSNVIT00000011318,480,307.43,0,0,0
ENSNVIG00000007655,"ENSNVIT00000011344,ENSNVIT00000011354",767,594.33,42,0.94,3.76
